"item_id,order_id,product_category,product_name,quantity,unit_price,item_total"
"ITEM_0012134,ORD_002723,Fashion,Newspaper,1,342,342"
"ITEM_0012135,ORD_003530,Beauty,Cell,2,142,284"
"ITEM_0012136,ORD_000024,Groceries,Power,2,95,190"
"ITEM_0012137,ORD_001184,Beauty,Listen,2,152,304"
"ITEM_0012138,ORD_002003,Home & Kitchen,Baby,2,369,738"
"ITEM_0012139,ORD_007048,Home & Kitchen,Throw,3,780,2340"
"ITEM_0012140,ORD_001088,Fashion,Whom,3,528,1584"
"ITEM_0012141,ORD_005527,Home & Kitchen,Sure,1,532,532"
"ITEM_0012142,ORD_007805,Beauty,Mrs,3,221,663"
"ITEM_0012143,ORD_003713,Electronics,Mother,3,1973,5919"
"ITEM_0012144,ORD_003550,Fashion,Various,3,320,960"
"ITEM_0012145,ORD_001795,Electronics,Authority,1,1499,1499"
"ITEM_0012146,ORD_000141,Groceries,Talk,3,132,396"
"ITEM_0012147,ORD_007547,Electronics,Month,3,512,1536"
"ITEM_0012148,ORD_006215,Home & Kitchen,Trade,1,209,209"
"ITEM_0012149,ORD_004677,Home & Kitchen,Agent,1,281,281"
"ITEM_0012150,ORD_005794,Fashion,Support,1,534,534"
"ITEM_0012151,ORD_002552,Home & Kitchen,Treat,2,215,430"
"ITEM_0012152,ORD_002998,Electronics,Soldier,1,1788,1788"
"ITEM_0012153,ORD_001127,Groceries,War,3,82,246"
"ITEM_0012154,ORD_004133,Groceries,Expert,1,130,130"
"ITEM_0012155,ORD_006912,Home & Kitchen,Once,2,658,1316"
"ITEM_0012156,ORD_004564,Electronics,Stay,1,1652,1652"
"ITEM_0012157,ORD_006766,Electronics,Just,2,1948,3896"
"ITEM_0012158,ORD_003016,Electronics,Challenge,3,1810,5430"
"ITEM_0012159,ORD_007609,Beauty,Pick,1,168,168"
"ITEM_0012160,ORD_002957,Fashion,Middle,3,580,1740"
"ITEM_0012161,ORD_002670,Beauty,Radio,1,167,167"
"ITEM_0012162,ORD_006114,Groceries,These,1,112,112"
"ITEM_0012163,ORD_007558,Beauty,Term,2,184,368"
"ITEM_0012164,ORD_000272,Electronics,Rich,3,1636,4908"
"ITEM_0012165,ORD_006420,Electronics,Write,3,1841,5523"
"ITEM_0012166,ORD_007541,Beauty,Civil,1,150,150"
"ITEM_0012167,ORD_007344,Home & Kitchen,Field,3,581,1743"
"ITEM_0012168,ORD_007471,Home & Kitchen,Small,1,296,296"
"ITEM_0012169,ORD_007037,Fashion,Society,1,203,203"
"ITEM_0012170,ORD_005587,Home & Kitchen,Car,2,614,1228"
"ITEM_0012171,ORD_002273,Fashion,Explain,1,493,493"
"ITEM_0012172,ORD_002199,Home & Kitchen,Call,3,228,684"
"ITEM_0012173,ORD_004115,Home & Kitchen,However,3,646,1938"
"ITEM_0012174,ORD_002665,Home & Kitchen,Break,2,666,1332"
"ITEM_0012175,ORD_005089,Beauty,Lawyer,1,177,177"
"ITEM_0012176,ORD_005936,Electronics,Serious,2,858,1716"
"ITEM_0012177,ORD_001191,Fashion,Century,3,447,1341"
"ITEM_0012178,ORD_003152,Beauty,With,1,81,81"
"ITEM_0012179,ORD_006575,Groceries,Under,2,153,306"
"ITEM_0012180,ORD_006711,Beauty,Weight,2,267,534"
"ITEM_0012181,ORD_002030,Home & Kitchen,Office,3,730,2190"
"ITEM_0012182,ORD_004362,Electronics,Listen,1,615,615"
"ITEM_0012183,ORD_002195,Electronics,Fact,1,893,893"
"ITEM_0012184,ORD_006725,Groceries,Base,3,113,339"
"ITEM_0012185,ORD_002387,Fashion,Girl,1,349,349"
"ITEM_0012186,ORD_004468,Home & Kitchen,Hundred,1,319,319"
"ITEM_0012187,ORD_004287,Beauty,Tv,2,236,472"
"ITEM_0012188,ORD_007553,Electronics,Strategy,2,1382,2764"
"ITEM_0012189,ORD_005443,Electronics,Nor,3,1990,5970"
"ITEM_0012190,ORD_002323,Electronics,Sense,2,1731,3462"
"ITEM_0012191,ORD_000898,Beauty,Image,2,262,524"
"ITEM_0012192,ORD_000193,Fashion,Way,1,253,253"
"ITEM_0012193,ORD_001195,Fashion,Always,2,346,692"
"ITEM_0012194,ORD_007395,Fashion,Admit,1,247,247"
"ITEM_0012195,ORD_002159,Home & Kitchen,Realize,1,609,609"
"ITEM_0012196,ORD_000201,Beauty,Energy,1,252,252"
"ITEM_0012197,ORD_003842,Groceries,Plan,2,186,372"
"ITEM_0012198,ORD_000566,Beauty,Middle,1,253,253"
"ITEM_0012199,ORD_000744,Fashion,Evidence,3,528,1584"
"ITEM_0012200,ORD_000412,Fashion,Task,3,263,789"
"ITEM_0012201,ORD_006615,Home & Kitchen,Agent,2,289,578"
"ITEM_0012202,ORD_005000,Home & Kitchen,Himself,1,570,570"
"ITEM_0012203,ORD_007346,Fashion,Laugh,1,395,395"
"ITEM_0012204,ORD_001705,Fashion,Serious,2,191,382"
"ITEM_0012205,ORD_007998,Fashion,Goal,3,371,1113"
"ITEM_0012206,ORD_003694,Fashion,Happy,3,463,1389"
"ITEM_0012207,ORD_004478,Home & Kitchen,Wife,2,644,1288"
"ITEM_0012208,ORD_004150,Fashion,Each,3,248,744"
"ITEM_0012209,ORD_000992,Home & Kitchen,Group,2,402,804"
"ITEM_0012210,ORD_001762,Fashion,Ask,2,379,758"
"ITEM_0012211,ORD_007346,Fashion,Age,2,169,338"
"ITEM_0012212,ORD_004616,Home & Kitchen,Small,1,455,455"
"ITEM_0012213,ORD_006345,Groceries,Hair,3,52,156"
"ITEM_0012214,ORD_004970,Fashion,Either,2,323,646"
"ITEM_0012215,ORD_002719,Fashion,Commercial,2,355,710"
"ITEM_0012216,ORD_006803,Electronics,Everyone,3,983,2949"
"ITEM_0012217,ORD_000367,Beauty,Want,1,286,286"
"ITEM_0012218,ORD_001610,Electronics,General,1,1345,1345"
"ITEM_0012219,ORD_003886,Groceries,College,3,68,204"
"ITEM_0012220,ORD_007933,Beauty,Western,1,251,251"
"ITEM_0012221,ORD_007484,Fashion,Great,1,563,563"
"ITEM_0012222,ORD_005906,Electronics,Develop,1,1790,1790"
"ITEM_0012223,ORD_007378,Fashion,Case,1,413,413"
"ITEM_0012224,ORD_000544,Fashion,Although,1,192,192"
"ITEM_0012225,ORD_007002,Electronics,Relationship,1,1751,1751"
"ITEM_0012226,ORD_001257,Beauty,Political,2,201,402"
"ITEM_0012227,ORD_005745,Groceries,Town,2,161,322"
"ITEM_0012228,ORD_007846,Home & Kitchen,Simply,2,787,1574"
"ITEM_0012229,ORD_002022,Home & Kitchen,Specific,2,275,550"
"ITEM_0012230,ORD_007518,Electronics,Nearly,2,793,1586"
"ITEM_0012231,ORD_000056,Electronics,Already,2,717,1434"
"ITEM_0012232,ORD_001980,Fashion,Soon,3,556,1668"
"ITEM_0012233,ORD_005232,Home & Kitchen,Single,3,639,1917"
"ITEM_0012234,ORD_007213,Electronics,Ever,2,1781,3562"
"ITEM_0012235,ORD_007929,Electronics,Pattern,2,1066,2132"
"ITEM_0012236,ORD_001525,Groceries,History,1,79,79"
"ITEM_0012237,ORD_004162,Fashion,Need,1,353,353"
"ITEM_0012238,ORD_005999,Electronics,Than,1,1153,1153"
"ITEM_0012239,ORD_006969,Groceries,Generation,2,184,368"
"ITEM_0012240,ORD_007348,Electronics,Lead,3,1791,5373"
"ITEM_0012241,ORD_006527,Electronics,Certainly,3,624,1872"
"ITEM_0012242,ORD_004006,Fashion,Say,2,240,480"
"ITEM_0012243,ORD_000808,Electronics,Notice,2,1807,3614"
"ITEM_0012244,ORD_006832,Fashion,Form,1,349,349"
"ITEM_0012245,ORD_005674,Electronics,Remain,3,1357,4071"
"ITEM_0012246,ORD_001420,Electronics,Nature,2,1999,3998"
"ITEM_0012247,ORD_003549,Home & Kitchen,Agreement,2,763,1526"
"ITEM_0012248,ORD_002757,Home & Kitchen,Student,1,503,503"
"ITEM_0012249,ORD_000513,Groceries,Rule,1,107,107"
"ITEM_0012250,ORD_006407,Fashion,Sign,3,425,1275"
"ITEM_0012251,ORD_007717,Home & Kitchen,Poor,1,773,773"
"ITEM_0012252,ORD_001642,Beauty,Camera,1,138,138"
"ITEM_0012253,ORD_007826,Electronics,Role,2,1412,2824"
"ITEM_0012254,ORD_003025,Fashion,Consumer,2,587,1174"
"ITEM_0012255,ORD_002224,Fashion,Person,2,405,810"
"ITEM_0012256,ORD_003108,Beauty,Beat,2,284,568"
"ITEM_0012257,ORD_001582,Home & Kitchen,Million,1,354,354"
"ITEM_0012258,ORD_005303,Electronics,Guy,2,1226,2452"
"ITEM_0012259,ORD_001050,Home & Kitchen,Nature,3,282,846"
"ITEM_0012260,ORD_001191,Electronics,Behavior,1,1131,1131"
"ITEM_0012261,ORD_006213,Groceries,Sport,1,135,135"
"ITEM_0012262,ORD_003225,Groceries,Require,3,115,345"
"ITEM_0012263,ORD_003378,Electronics,Return,1,1848,1848"
"ITEM_0012264,ORD_007325,Electronics,Visit,3,743,2229"
"ITEM_0012265,ORD_001895,Home & Kitchen,Wait,1,447,447"
"ITEM_0012266,ORD_004853,Beauty,Security,2,189,378"
"ITEM_0012267,ORD_002873,Electronics,Production,1,954,954"
"ITEM_0012268,ORD_006573,Beauty,Morning,3,106,318"
"ITEM_0012269,ORD_001538,Electronics,Wall,1,1801,1801"
"ITEM_0012270,ORD_007367,Fashion,Live,1,353,353"
"ITEM_0012271,ORD_003041,Beauty,Drug,3,278,834"
"ITEM_0012272,ORD_001458,Groceries,Discussion,1,151,151"
"ITEM_0012273,ORD_007913,Electronics,Church,2,516,1032"
"ITEM_0012274,ORD_003198,Groceries,Discover,3,184,552"
"ITEM_0012275,ORD_002722,Beauty,Large,3,227,681"
"ITEM_0012276,ORD_005836,Electronics,New,2,912,1824"
"ITEM_0012277,ORD_005718,Electronics,Upon,2,1264,2528"
"ITEM_0012278,ORD_006034,Groceries,Lay,2,131,262"
"ITEM_0012279,ORD_002874,Beauty,Game,3,193,579"
"ITEM_0012280,ORD_000998,Home & Kitchen,Wonder,2,775,1550"
"ITEM_0012281,ORD_003586,Beauty,Source,1,251,251"
"ITEM_0012282,ORD_006117,Electronics,Cause,2,838,1676"
"ITEM_0012283,ORD_003351,Electronics,Tax,2,1335,2670"
"ITEM_0012284,ORD_001468,Fashion,Wish,3,369,1107"
"ITEM_0012285,ORD_002224,Beauty,Star,3,172,516"
"ITEM_0012286,ORD_002401,Groceries,Chance,1,64,64"
"ITEM_0012287,ORD_006065,Electronics,Early,3,1378,4134"
"ITEM_0012288,ORD_000628,Home & Kitchen,Person,3,658,1974"
"ITEM_0012289,ORD_006063,Electronics,Bag,1,1466,1466"
"ITEM_0012290,ORD_001697,Electronics,Hotel,2,1754,3508"
"ITEM_0012291,ORD_000835,Groceries,Build,2,119,238"
"ITEM_0012292,ORD_005334,Electronics,Until,2,1475,2950"
"ITEM_0012293,ORD_000291,Home & Kitchen,Action,2,487,974"
"ITEM_0012294,ORD_000697,Electronics,Campaign,1,1279,1279"
"ITEM_0012295,ORD_002600,Beauty,Though,1,197,197"
"ITEM_0012296,ORD_000821,Groceries,Seem,3,79,237"
"ITEM_0012297,ORD_005772,Electronics,Medical,1,1965,1965"
"ITEM_0012298,ORD_006095,Electronics,Draw,1,794,794"
"ITEM_0012299,ORD_000319,Groceries,Identify,1,162,162"
"ITEM_0012300,ORD_003343,Fashion,By,2,522,1044"
"ITEM_0012301,ORD_007560,Fashion,Fill,1,223,223"
"ITEM_0012302,ORD_003313,Groceries,Last,1,143,143"
"ITEM_0012303,ORD_002443,Fashion,Ability,3,177,531"
"ITEM_0012304,ORD_004768,Fashion,Science,3,408,1224"
"ITEM_0012305,ORD_002737,Home & Kitchen,Tough,1,258,258"
"ITEM_0012306,ORD_007726,Home & Kitchen,City,1,424,424"
"ITEM_0012307,ORD_004311,Electronics,Condition,2,1150,2300"
"ITEM_0012308,ORD_000383,Beauty,Investment,1,118,118"
"ITEM_0012309,ORD_001068,Home & Kitchen,Republican,1,312,312"
"ITEM_0012310,ORD_007206,Fashion,Bit,3,254,762"
"ITEM_0012311,ORD_005965,Fashion,Lot,2,191,382"
"ITEM_0012312,ORD_004910,Fashion,Democrat,1,161,161"
"ITEM_0012313,ORD_003156,Electronics,See,2,1285,2570"
"ITEM_0012314,ORD_003284,Electronics,Near,1,1766,1766"
"ITEM_0012315,ORD_000587,Fashion,Everybody,1,585,585"
"ITEM_0012316,ORD_007621,Home & Kitchen,Card,2,789,1578"
"ITEM_0012317,ORD_007596,Beauty,Bring,1,263,263"
"ITEM_0012318,ORD_007918,Beauty,Move,3,98,294"
"ITEM_0012319,ORD_004089,Beauty,Address,1,186,186"
"ITEM_0012320,ORD_002221,Groceries,Green,1,70,70"
"ITEM_0012321,ORD_003822,Home & Kitchen,Police,3,594,1782"
"ITEM_0012322,ORD_007131,Home & Kitchen,Grow,3,662,1986"
"ITEM_0012323,ORD_007531,Home & Kitchen,Candidate,1,372,372"
"ITEM_0012324,ORD_002935,Beauty,As,1,248,248"
"ITEM_0012325,ORD_004528,Groceries,Choose,2,77,154"
"ITEM_0012326,ORD_006883,Beauty,Really,1,268,268"
"ITEM_0012327,ORD_003678,Fashion,Everything,2,598,1196"
"ITEM_0012328,ORD_005144,Electronics,Hospital,2,1322,2644"
"ITEM_0012329,ORD_007027,Electronics,Stay,3,899,2697"
"ITEM_0012330,ORD_006781,Beauty,Politics,3,220,660"
"ITEM_0012331,ORD_007124,Groceries,Rule,3,156,468"
"ITEM_0012332,ORD_006516,Beauty,Easy,2,144,288"
"ITEM_0012333,ORD_001783,Groceries,Music,2,172,344"
"ITEM_0012334,ORD_005401,Beauty,Practice,3,189,567"
"ITEM_0012335,ORD_005657,Fashion,Kind,2,330,660"
"ITEM_0012336,ORD_003921,Groceries,Market,1,81,81"
"ITEM_0012337,ORD_001598,Groceries,Nor,3,149,447"
"ITEM_0012338,ORD_003982,Groceries,House,1,67,67"
"ITEM_0012339,ORD_005798,Groceries,I,1,105,105"
"ITEM_0012340,ORD_001915,Groceries,Analysis,3,180,540"
"ITEM_0012341,ORD_005407,Home & Kitchen,Give,1,386,386"
"ITEM_0012342,ORD_001343,Home & Kitchen,Step,3,595,1785"
"ITEM_0012343,ORD_000238,Beauty,Amount,1,216,216"
"ITEM_0012344,ORD_003740,Groceries,Civil,2,92,184"
"ITEM_0012345,ORD_000118,Fashion,Try,1,208,208"
"ITEM_0012346,ORD_003887,Groceries,Nation,2,110,220"
"ITEM_0012347,ORD_005260,Beauty,Leave,2,124,248"
"ITEM_0012348,ORD_006648,Home & Kitchen,Have,2,450,900"
"ITEM_0012349,ORD_004224,Home & Kitchen,Himself,2,506,1012"
"ITEM_0012350,ORD_004682,Electronics,Police,2,1529,3058"
"ITEM_0012351,ORD_001084,Home & Kitchen,Past,1,603,603"
"ITEM_0012352,ORD_000368,Beauty,Myself,3,136,408"
"ITEM_0012353,ORD_002535,Home & Kitchen,Why,2,599,1198"
"ITEM_0012354,ORD_003675,Fashion,Yard,3,432,1296"
"ITEM_0012355,ORD_005816,Fashion,Throw,1,295,295"
"ITEM_0012356,ORD_002334,Beauty,Ask,1,121,121"
"ITEM_0012357,ORD_001029,Beauty,Fill,2,149,298"
"ITEM_0012358,ORD_001399,Groceries,Knowledge,2,92,184"
"ITEM_0012359,ORD_006687,Fashion,Religious,1,523,523"
"ITEM_0012360,ORD_002259,Fashion,Either,1,585,585"
"ITEM_0012361,ORD_002741,Electronics,Floor,1,1807,1807"
"ITEM_0012362,ORD_002113,Electronics,History,1,1758,1758"
"ITEM_0012363,ORD_002697,Groceries,Far,2,98,196"
"ITEM_0012364,ORD_002940,Electronics,Hotel,2,1744,3488"
"ITEM_0012365,ORD_002341,Fashion,Story,2,482,964"
"ITEM_0012366,ORD_001306,Electronics,Sense,1,1220,1220"
"ITEM_0012367,ORD_005515,Beauty,Box,1,134,134"
"ITEM_0012368,ORD_003440,Fashion,Staff,1,252,252"
"ITEM_0012369,ORD_006842,Electronics,Marriage,1,1280,1280"
"ITEM_0012370,ORD_004713,Fashion,Career,2,263,526"
"ITEM_0012371,ORD_002253,Groceries,Most,1,178,178"
"ITEM_0012372,ORD_000679,Fashion,Simple,2,428,856"
"ITEM_0012373,ORD_004608,Fashion,Back,1,150,150"
"ITEM_0012374,ORD_007721,Groceries,Government,2,119,238"
"ITEM_0012375,ORD_007149,Electronics,Involve,1,1261,1261"
"ITEM_0012376,ORD_006690,Fashion,Social,2,214,428"
"ITEM_0012377,ORD_005811,Fashion,If,3,445,1335"
"ITEM_0012378,ORD_004492,Groceries,Deal,1,54,54"
"ITEM_0012379,ORD_000262,Home & Kitchen,Investment,1,235,235"
"ITEM_0012380,ORD_003203,Groceries,Level,1,174,174"
"ITEM_0012381,ORD_000963,Home & Kitchen,Republican,2,503,1006"
"ITEM_0012382,ORD_001541,Electronics,Enough,2,576,1152"
"ITEM_0012383,ORD_006101,Electronics,Stop,3,1510,4530"
"ITEM_0012384,ORD_006095,Electronics,Cell,1,738,738"
"ITEM_0012385,ORD_004389,Beauty,Skin,3,81,243"
"ITEM_0012386,ORD_001159,Beauty,Guy,3,271,813"
"ITEM_0012387,ORD_002724,Fashion,Me,1,413,413"
"ITEM_0012388,ORD_003370,Home & Kitchen,End,2,707,1414"
"ITEM_0012389,ORD_003112,Groceries,Media,2,168,336"
"ITEM_0012390,ORD_005657,Beauty,Question,2,88,176"
"ITEM_0012391,ORD_002071,Beauty,Information,1,151,151"
"ITEM_0012392,ORD_002227,Beauty,Should,1,229,229"
"ITEM_0012393,ORD_004052,Home & Kitchen,Pick,2,382,764"
"ITEM_0012394,ORD_003328,Home & Kitchen,Future,1,690,690"
"ITEM_0012395,ORD_002357,Beauty,Represent,2,156,312"
"ITEM_0012396,ORD_000998,Electronics,Need,1,1272,1272"
"ITEM_0012397,ORD_004202,Groceries,Short,1,61,61"
"ITEM_0012398,ORD_001162,Home & Kitchen,National,1,341,341"
"ITEM_0012399,ORD_001944,Fashion,Set,1,514,514"
"ITEM_0012400,ORD_003699,Groceries,Fund,2,160,320"
"ITEM_0012401,ORD_005975,Fashion,Section,3,423,1269"
"ITEM_0012402,ORD_005979,Home & Kitchen,Sometimes,1,798,798"
"ITEM_0012403,ORD_007105,Electronics,Wait,3,1129,3387"
"ITEM_0012404,ORD_001134,Beauty,Run,1,116,116"
"ITEM_0012405,ORD_007697,Fashion,Sister,3,205,615"
"ITEM_0012406,ORD_006081,Groceries,Perhaps,1,126,126"
"ITEM_0012407,ORD_006079,Home & Kitchen,National,3,299,897"
"ITEM_0012408,ORD_006072,Home & Kitchen,Less,3,234,702"
"ITEM_0012409,ORD_002424,Beauty,Arrive,2,140,280"
"ITEM_0012410,ORD_006971,Electronics,Environment,1,1768,1768"
"ITEM_0012411,ORD_004065,Fashion,Outside,2,347,694"
"ITEM_0012412,ORD_003708,Fashion,Outside,1,366,366"
"ITEM_0012413,ORD_000230,Groceries,High,3,138,414"
"ITEM_0012414,ORD_007171,Home & Kitchen,Meet,1,706,706"
"ITEM_0012415,ORD_000563,Home & Kitchen,Use,2,444,888"
"ITEM_0012416,ORD_002121,Groceries,Support,2,143,286"
"ITEM_0012417,ORD_003717,Fashion,Best,1,447,447"
"ITEM_0012418,ORD_007902,Fashion,Poor,3,154,462"
"ITEM_0012419,ORD_004048,Electronics,Face,3,1645,4935"
"ITEM_0012420,ORD_004191,Electronics,Player,2,852,1704"
"ITEM_0012421,ORD_005401,Home & Kitchen,Wonder,2,439,878"
"ITEM_0012422,ORD_006284,Electronics,Traditional,1,1229,1229"
"ITEM_0012423,ORD_003731,Groceries,Responsibility,2,60,120"
"ITEM_0012424,ORD_004524,Groceries,Never,1,117,117"
"ITEM_0012425,ORD_006422,Electronics,Behind,3,1878,5634"
"ITEM_0012426,ORD_006832,Fashion,Subject,3,415,1245"
"ITEM_0012427,ORD_006989,Fashion,Tv,3,413,1239"
"ITEM_0012428,ORD_005989,Electronics,Benefit,3,513,1539"
"ITEM_0012429,ORD_002484,Groceries,Hand,2,60,120"
"ITEM_0012430,ORD_002836,Home & Kitchen,Safe,3,301,903"
"ITEM_0012431,ORD_002692,Groceries,Difficult,1,185,185"
"ITEM_0012432,ORD_000580,Electronics,Painting,3,1601,4803"
"ITEM_0012433,ORD_004791,Groceries,Draw,1,121,121"
"ITEM_0012434,ORD_003401,Beauty,Everybody,3,225,675"
"ITEM_0012435,ORD_001735,Home & Kitchen,Pull,3,572,1716"
"ITEM_0012436,ORD_000783,Fashion,Page,3,383,1149"
"ITEM_0012437,ORD_005987,Home & Kitchen,Again,3,681,2043"
"ITEM_0012438,ORD_001560,Home & Kitchen,Hope,1,434,434"
"ITEM_0012439,ORD_000581,Home & Kitchen,Foreign,1,479,479"
"ITEM_0012440,ORD_001458,Electronics,Material,3,1534,4602"
"ITEM_0012441,ORD_007636,Home & Kitchen,Such,3,305,915"
"ITEM_0012442,ORD_006050,Home & Kitchen,Feel,3,609,1827"
"ITEM_0012443,ORD_001369,Home & Kitchen,System,1,346,346"
"ITEM_0012444,ORD_001961,Groceries,Take,2,178,356"
"ITEM_0012445,ORD_007705,Electronics,Financial,3,807,2421"
"ITEM_0012446,ORD_002479,Fashion,Price,1,527,527"
"ITEM_0012447,ORD_004311,Groceries,Paper,2,93,186"
"ITEM_0012448,ORD_001841,Beauty,Risk,2,250,500"
"ITEM_0012449,ORD_005652,Groceries,Democratic,2,98,196"
"ITEM_0012450,ORD_006946,Home & Kitchen,School,3,599,1797"
"ITEM_0012451,ORD_005162,Fashion,And,1,272,272"
"ITEM_0012452,ORD_002215,Electronics,Fact,3,1810,5430"
"ITEM_0012453,ORD_007006,Electronics,Without,3,1647,4941"
"ITEM_0012454,ORD_000959,Electronics,Thought,3,1478,4434"
"ITEM_0012455,ORD_004621,Beauty,Particularly,3,92,276"
"ITEM_0012456,ORD_006838,Groceries,Add,3,150,450"
"ITEM_0012457,ORD_002886,Home & Kitchen,Leader,3,731,2193"
"ITEM_0012458,ORD_006359,Home & Kitchen,Go,1,704,704"
"ITEM_0012459,ORD_002417,Fashion,Senior,1,249,249"
"ITEM_0012460,ORD_007322,Fashion,Develop,2,213,426"
"ITEM_0012461,ORD_003577,Fashion,Suffer,3,558,1674"
"ITEM_0012462,ORD_005266,Electronics,Film,2,1153,2306"
"ITEM_0012463,ORD_000531,Home & Kitchen,Challenge,2,534,1068"
"ITEM_0012464,ORD_007650,Beauty,War,1,245,245"
"ITEM_0012465,ORD_003286,Groceries,Another,2,93,186"
"ITEM_0012466,ORD_005283,Fashion,Thing,3,166,498"
"ITEM_0012467,ORD_007323,Beauty,Condition,1,226,226"
"ITEM_0012468,ORD_002158,Home & Kitchen,Could,3,425,1275"
"ITEM_0012469,ORD_000223,Groceries,Reduce,2,92,184"
"ITEM_0012470,ORD_003732,Home & Kitchen,Four,3,470,1410"
"ITEM_0012471,ORD_002353,Electronics,Military,3,1202,3606"
"ITEM_0012472,ORD_002349,Electronics,Cover,3,764,2292"
"ITEM_0012473,ORD_004550,Home & Kitchen,Smile,2,734,1468"
"ITEM_0012474,ORD_000149,Home & Kitchen,Song,1,255,255"
"ITEM_0012475,ORD_003805,Home & Kitchen,Worry,3,216,648"
"ITEM_0012476,ORD_002687,Fashion,Race,2,248,496"
"ITEM_0012477,ORD_002530,Fashion,Security,1,280,280"
"ITEM_0012478,ORD_004781,Home & Kitchen,Never,3,354,1062"
"ITEM_0012479,ORD_007501,Home & Kitchen,Very,3,680,2040"
"ITEM_0012480,ORD_003160,Groceries,Question,2,190,380"
"ITEM_0012481,ORD_006227,Electronics,Place,1,1644,1644"
"ITEM_0012482,ORD_001759,Beauty,Group,1,94,94"
"ITEM_0012483,ORD_007047,Home & Kitchen,Together,1,371,371"
"ITEM_0012484,ORD_001066,Fashion,Article,2,347,694"
"ITEM_0012485,ORD_003884,Home & Kitchen,May,2,706,1412"
"ITEM_0012486,ORD_003220,Home & Kitchen,Score,1,605,605"
"ITEM_0012487,ORD_001992,Beauty,Benefit,1,80,80"
"ITEM_0012488,ORD_001226,Electronics,Room,2,1852,3704"
"ITEM_0012489,ORD_001342,Electronics,Throughout,1,1371,1371"
"ITEM_0012490,ORD_001395,Home & Kitchen,Take,3,485,1455"
"ITEM_0012491,ORD_004690,Electronics,Have,2,1880,3760"
"ITEM_0012492,ORD_007198,Beauty,Factor,1,253,253"
"ITEM_0012493,ORD_000021,Beauty,Their,2,90,180"
"ITEM_0012494,ORD_000467,Electronics,Without,3,1112,3336"
"ITEM_0012495,ORD_006314,Groceries,Way,3,98,294"
"ITEM_0012496,ORD_005558,Groceries,Federal,1,160,160"
"ITEM_0012497,ORD_003158,Beauty,Huge,3,184,552"
"ITEM_0012498,ORD_007319,Beauty,Tonight,1,180,180"
"ITEM_0012499,ORD_007909,Electronics,Popular,3,1757,5271"
"ITEM_0012500,ORD_004501,Home & Kitchen,Side,3,537,1611"
"ITEM_0012501,ORD_005140,Groceries,Yourself,3,100,300"
"ITEM_0012502,ORD_001698,Beauty,Wall,1,91,91"
"ITEM_0012503,ORD_004591,Home & Kitchen,Politics,3,536,1608"
"ITEM_0012504,ORD_007801,Home & Kitchen,Receive,2,413,826"
"ITEM_0012505,ORD_004661,Beauty,Size,2,241,482"
"ITEM_0012506,ORD_000973,Beauty,Teach,1,153,153"
"ITEM_0012507,ORD_002067,Beauty,Itself,2,82,164"
"ITEM_0012508,ORD_007872,Beauty,Social,1,169,169"
"ITEM_0012509,ORD_000922,Groceries,Clear,1,195,195"
"ITEM_0012510,ORD_002028,Fashion,Its,3,211,633"
"ITEM_0012511,ORD_004038,Home & Kitchen,Hundred,3,747,2241"
"ITEM_0012512,ORD_001161,Electronics,State,2,921,1842"
"ITEM_0012513,ORD_005805,Electronics,Culture,3,538,1614"
"ITEM_0012514,ORD_007041,Home & Kitchen,Soon,2,729,1458"
"ITEM_0012515,ORD_000424,Groceries,Similar,3,65,195"
"ITEM_0012516,ORD_007803,Groceries,Part,3,186,558"
"ITEM_0012517,ORD_003924,Beauty,Sing,2,190,380"
"ITEM_0012518,ORD_002223,Fashion,Inside,1,531,531"
"ITEM_0012519,ORD_005576,Home & Kitchen,It,3,713,2139"
"ITEM_0012520,ORD_000882,Home & Kitchen,Even,1,694,694"
"ITEM_0012521,ORD_001407,Beauty,Nation,2,259,518"
"ITEM_0012522,ORD_004895,Home & Kitchen,Investment,2,636,1272"
"ITEM_0012523,ORD_002702,Fashion,Risk,3,461,1383"
"ITEM_0012524,ORD_000065,Electronics,Imagine,1,514,514"
"ITEM_0012525,ORD_003261,Home & Kitchen,Provide,1,548,548"
"ITEM_0012526,ORD_005332,Home & Kitchen,Water,1,600,600"
"ITEM_0012527,ORD_005521,Fashion,Share,2,553,1106"
"ITEM_0012528,ORD_000959,Home & Kitchen,Herself,3,645,1935"
"ITEM_0012529,ORD_003118,Fashion,Care,2,384,768"
"ITEM_0012530,ORD_000056,Electronics,Manage,2,1102,2204"
"ITEM_0012531,ORD_004103,Electronics,Successful,1,883,883"
"ITEM_0012532,ORD_002381,Groceries,Already,1,73,73"
"ITEM_0012533,ORD_004379,Fashion,Congress,2,212,424"
"ITEM_0012534,ORD_001539,Fashion,Size,2,333,666"
"ITEM_0012535,ORD_003308,Groceries,Young,3,50,150"
"ITEM_0012536,ORD_001295,Beauty,Home,2,119,238"
"ITEM_0012537,ORD_004709,Home & Kitchen,Policy,1,438,438"
"ITEM_0012538,ORD_002587,Electronics,Possible,2,1659,3318"
"ITEM_0012539,ORD_001358,Home & Kitchen,Establish,3,362,1086"
"ITEM_0012540,ORD_006583,Fashion,Push,1,160,160"
"ITEM_0012541,ORD_000521,Electronics,Approach,1,1142,1142"
"ITEM_0012542,ORD_001803,Fashion,If,3,262,786"
