order_id,customer_id,order_date,order_channel,order_status,gross_amount,discount_amount,net_amount,payment_method,coupon_code
ORD_006553,CUST_01860,12/12/2025,App,Delivered,869,0,869,Wallet,
ORD_006554,CUST_01762,10/12/2025,Call Center,In Transit,297,0,297,COD,
ORD_006555,CUST_01971,11/14/2025,Web,Delivered,372,43.55,328.45,Apple Pay,SALE27
ORD_006556,CUST_00618,12/16/2025,App,Delivered,1452,342.23,1109.77,COD,SALE22
ORD_006557,CUST_01314,12/5/2025,App,Cancelled,1759,0,1759,COD,
ORD_006558,CUST_00559,12/13/2025,App,Delivered,635,0,635,Apple Pay,
ORD_006559,CUST_00457,12/7/2025,Web,Delivered,865,129.62,735.38,Wallet,SALE29
ORD_006560,CUST_00109,12/3/2025,Call Center,Returned,865,0,865,Apple Pay,
ORD_006561,CUST_01106,11/30/2025,Call Center,Delivered,1867,278.9,1588.1,COD,SALE28
ORD_006562,CUST_01583,11/24/2025,App,Delivered,1078,0,1078,Apple Pay,
ORD_006563,CUST_00144,12/16/2025,Call Center,In Transit,1211,0,1211,Apple Pay,
ORD_006564,CUST_00312,12/20/2025,Call Center,Cancelled,942,0,942,COD,
ORD_006565,CUST_00658,11/13/2025,App,Returned,786,0,786,COD,
ORD_006566,CUST_01518,12/9/2025,Call Center,Cancelled,1842,0,1842,COD,
ORD_006567,CUST_01710,10/13/2025,Call Center,Cancelled,1500,350.66,1149.34,Wallet,SALE17
ORD_006568,CUST_01869,12/28/2025,App,Delivered,235,0,235,Wallet,
ORD_006569,CUST_01992,12/31/2025,App,Delivered,1281,252.06,1028.94,Apple Pay,SALE11
ORD_006570,CUST_00516,12/11/2025,App,In Transit,540,0,540,COD,
ORD_006571,CUST_00613,10/14/2025,App,Delivered,545,0,545,Wallet,
ORD_006572,CUST_01050,10/22/2025,Web,Cancelled,1911,119.23,1791.77,Apple Pay,SALE15
ORD_006573,CUST_00984,11/4/2025,Call Center,Cancelled,1830,0,1830,Wallet,
ORD_006574,CUST_01939,10/13/2025,Call Center,Delivered,1590,0,1590,Card,
ORD_006575,CUST_00279,11/1/2025,Web,Delivered,1770,0,1770,COD,
ORD_006576,CUST_01850,11/3/2025,Web,Returned,265,36.92,228.08,Apple Pay,SALE28
ORD_006577,CUST_00461,12/16/2025,Web,Delivered,963,0,963,Wallet,
ORD_006578,CUST_00165,10/16/2025,Web,Delivered,1301,0,1301,Wallet,
ORD_006579,CUST_00986,12/23/2025,Web,Delivered,288,25.69,262.31,Card,SALE23
ORD_006580,CUST_01412,11/9/2025,Call Center,Delivered,748,171.81,576.19,COD,SALE24
ORD_006581,CUST_01538,11/7/2025,Web,Delivered,1147,0,1147,Apple Pay,
ORD_006582,CUST_01179,10/20/2025,Call Center,Returned,351,0,351,Card,
ORD_006583,CUST_01522,11/3/2025,App,Delivered,1108,0,1108,Apple Pay,
ORD_006584,CUST_00261,12/13/2025,Call Center,Delivered,1404,0,1404,Apple Pay,
ORD_006585,CUST_00567,11/25/2025,Web,Delivered,1686,0,1686,Wallet,
ORD_006586,CUST_01986,1/2/2026,App,Delivered,501,0,501,Apple Pay,
ORD_006587,CUST_01604,11/28/2025,Web,Cancelled,1125,60.75,1064.25,Wallet,SALE28
ORD_006588,CUST_01563,10/26/2025,Web,Delivered,729,42.84,686.16,Wallet,SALE29
ORD_006589,CUST_01428,11/30/2025,Call Center,Delivered,1433,0,1433,COD,
ORD_006590,CUST_01191,12/16/2025,App,Delivered,115,0,115,Apple Pay,
ORD_006591,CUST_01328,10/8/2025,App,Delivered,1126,0,1126,Wallet,
ORD_006592,CUST_01610,11/28/2025,Web,Delivered,1611,166.14,1444.86,Apple Pay,SALE20
ORD_006593,CUST_00294,12/1/2025,Call Center,Returned,539,0,539,Wallet,
ORD_006594,CUST_01035,12/20/2025,App,Delivered,520,0,520,COD,
ORD_006595,CUST_00530,12/25/2025,App,Delivered,808,166.12,641.88,Apple Pay,SALE19
ORD_006596,CUST_01634,11/17/2025,Call Center,In Transit,1641,0,1641,Wallet,
ORD_006597,CUST_01514,10/13/2025,Call Center,Delivered,1816,373.15,1442.85,Card,SALE19
ORD_006598,CUST_01351,11/10/2025,Web,Delivered,1677,0,1677,Wallet,
ORD_006599,CUST_00005,12/9/2025,Call Center,Delivered,1106,0,1106,Card,
ORD_006600,CUST_00296,12/2/2025,Web,Delivered,1085,172.66,912.34,Apple Pay,SALE18
ORD_006601,CUST_00491,10/19/2025,Call Center,In Transit,331,38.24,292.76,Apple Pay,SALE29
ORD_006602,CUST_01616,10/14/2025,App,In Transit,600,75.41,524.59,COD,SALE17
ORD_006603,CUST_00402,10/28/2025,Web,In Transit,1135,0,1135,COD,
ORD_006604,CUST_01190,10/28/2025,App,Delivered,1229,110.43,1118.57,Card,SALE24
ORD_006605,CUST_01475,11/9/2025,Call Center,Delivered,530,0,530,Apple Pay,
ORD_006606,CUST_00291,12/3/2025,Web,Delivered,813,0,813,COD,
ORD_006607,CUST_01005,12/5/2025,Call Center,Delivered,1082,0,1082,COD,
ORD_006608,CUST_01071,12/31/2025,Web,Cancelled,333,0,333,Wallet,
ORD_006609,CUST_01366,12/9/2025,App,Cancelled,1991,419.27,1571.73,COD,SALE29
ORD_006610,CUST_00719,12/27/2025,Call Center,Delivered,1961,219,1742,COD,SALE14
ORD_006611,CUST_01095,12/23/2025,App,Delivered,936,87.41,848.59,Apple Pay,SALE24
ORD_006612,CUST_01103,11/12/2025,Web,Delivered,1617,438.18,1178.82,COD,SALE29
ORD_006613,CUST_00139,10/18/2025,App,Delivered,1087,0,1087,Apple Pay,
ORD_006614,CUST_01613,10/22/2025,Call Center,Delivered,642,144.58,497.42,Card,SALE21
ORD_006615,CUST_01370,11/10/2025,App,Returned,541,42.23,498.77,COD,SALE22
ORD_006616,CUST_00483,12/4/2025,App,Delivered,340,0,340,Apple Pay,
ORD_006617,CUST_00718,12/21/2025,Call Center,Delivered,1120,0,1120,Card,
ORD_006618,CUST_00838,11/14/2025,App,Delivered,1357,0,1357,Wallet,
ORD_006619,CUST_01935,11/18/2025,Web,Delivered,143,0,143,Apple Pay,
ORD_006620,CUST_00714,11/4/2025,App,In Transit,925,101.7,823.3,Wallet,SALE11
ORD_006621,CUST_01133,10/9/2025,Call Center,Delivered,123,0,123,COD,
ORD_006622,CUST_01075,1/2/2026,App,Delivered,1140,136.18,1003.82,Apple Pay,SALE23
ORD_006623,CUST_00330,10/6/2025,Web,Delivered,1941,232.92,1708.08,Wallet,SALE10
ORD_006624,CUST_00548,10/17/2025,App,Delivered,769,0,769,Apple Pay,
ORD_006625,CUST_01477,10/18/2025,Web,Delivered,1631,0,1631,COD,
ORD_006626,CUST_01628,11/23/2025,App,Returned,1812,0,1812,Wallet,
ORD_006627,CUST_00206,12/27/2025,Web,Delivered,1366,0,1366,Apple Pay,
ORD_006628,CUST_00330,12/16/2025,Call Center,Delivered,1034,0,1034,Apple Pay,
ORD_006629,CUST_00664,12/4/2025,App,Cancelled,1595,200.36,1394.64,Card,SALE14
ORD_006630,CUST_00943,11/18/2025,Call Center,Delivered,1117,0,1117,Apple Pay,
ORD_006631,CUST_01789,10/17/2025,Web,In Transit,1825,0,1825,Apple Pay,
ORD_006632,CUST_01754,10/27/2025,Call Center,Delivered,1520,0,1520,Wallet,
ORD_006633,CUST_00493,10/25/2025,Web,Delivered,321,0,321,Card,
ORD_006634,CUST_01788,12/25/2025,App,In Transit,339,77.07,261.93,Card,SALE25
ORD_006635,CUST_00825,10/17/2025,Call Center,Delivered,800,126.56,673.44,Wallet,SALE21
ORD_006636,CUST_01165,12/6/2025,Call Center,Cancelled,1184,239.12,944.88,COD,SALE14
ORD_006637,CUST_00653,11/19/2025,Web,Delivered,1874,0,1874,COD,
ORD_006638,CUST_00622,10/27/2025,Call Center,Delivered,471,0,471,Card,
ORD_006639,CUST_01177,11/17/2025,Call Center,Delivered,488,62.15,425.85,Apple Pay,SALE22
ORD_006640,CUST_00428,12/28/2025,App,Delivered,1255,0,1255,Wallet,
ORD_006641,CUST_01203,12/29/2025,Web,Delivered,988,0,988,Apple Pay,
ORD_006642,CUST_00134,1/2/2026,Web,In Transit,1324,0,1324,COD,
ORD_006643,CUST_00131,12/17/2025,Call Center,Cancelled,942,233.26,708.74,Wallet,SALE11
ORD_006644,CUST_00131,11/6/2025,App,Returned,1543,177.16,1365.84,Apple Pay,SALE28
ORD_006645,CUST_00298,12/26/2025,Web,Delivered,1727,230.18,1496.82,Apple Pay,SALE26
ORD_006646,CUST_01158,11/14/2025,App,Delivered,1293,139.69,1153.31,COD,SALE10
ORD_006647,CUST_00116,11/18/2025,App,Delivered,1699,178.82,1520.18,Wallet,SALE11
ORD_006648,CUST_00107,10/24/2025,App,Delivered,756,0,756,Card,
ORD_006649,CUST_01438,10/26/2025,Web,Delivered,406,22.47,383.53,Apple Pay,SALE20
ORD_006650,CUST_01123,11/30/2025,Web,Returned,639,67.2,571.8,COD,SALE27
ORD_006651,CUST_00631,11/6/2025,App,Delivered,1799,0,1799,COD,
ORD_006652,CUST_01730,12/28/2025,Call Center,Returned,1952,0,1952,Wallet,
ORD_006653,CUST_01085,11/4/2025,App,Delivered,1145,0,1145,Apple Pay,
ORD_006654,CUST_01757,12/28/2025,Web,Delivered,413,0,413,Card,
ORD_006655,CUST_01283,11/14/2025,App,Delivered,1296,104.81,1191.19,Card,SALE14
ORD_006656,CUST_01595,12/6/2025,Web,Delivered,1820,485.95,1334.05,Apple Pay,SALE30
ORD_006657,CUST_00114,11/18/2025,App,Returned,867,186.33,680.67,Card,SALE26
ORD_006658,CUST_00764,10/6/2025,Web,Delivered,1846,0,1846,Apple Pay,
ORD_006659,CUST_01648,11/4/2025,Call Center,Delivered,1201,218.48,982.52,COD,SALE28
ORD_006660,CUST_00546,12/6/2025,Web,Delivered,297,58.29,238.71,Card,SALE16
ORD_006661,CUST_01620,10/23/2025,Call Center,Cancelled,766,124.4,641.6,Apple Pay,SALE10
ORD_006662,CUST_00283,11/6/2025,Web,Cancelled,1313,0,1313,Wallet,
ORD_006663,CUST_01566,11/25/2025,App,Delivered,1118,0,1118,COD,
ORD_006664,CUST_00153,10/15/2025,Call Center,Delivered,444,0,444,Apple Pay,
ORD_006665,CUST_01380,12/17/2025,App,Delivered,1427,0,1427,COD,
ORD_006666,CUST_00449,12/3/2025,App,Delivered,1395,232.07,1162.93,COD,SALE13
ORD_006667,CUST_00333,12/3/2025,Web,Delivered,638,0,638,Card,
ORD_006668,CUST_00445,12/9/2025,Call Center,Cancelled,524,0,524,Apple Pay,
ORD_006669,CUST_00854,11/24/2025,Web,Returned,641,83.53,557.47,Apple Pay,SALE23
ORD_006670,CUST_01532,10/11/2025,Web,Cancelled,1657,0,1657,Card,
ORD_006671,CUST_00738,10/24/2025,Call Center,Delivered,164,0,164,COD,
ORD_006672,CUST_00961,11/17/2025,App,Cancelled,1215,0,1215,Wallet,
ORD_006673,CUST_01114,10/7/2025,Call Center,In Transit,652,0,652,Wallet,
ORD_006674,CUST_01147,10/14/2025,App,Returned,1029,0,1029,Apple Pay,
ORD_006675,CUST_00561,10/16/2025,Call Center,Cancelled,1371,352.16,1018.84,Wallet,SALE26
ORD_006676,CUST_01372,10/14/2025,App,Returned,1164,194.58,969.42,Wallet,SALE23
ORD_006677,CUST_01222,10/11/2025,Call Center,Delivered,932,0,932,Card,
ORD_006678,CUST_00008,11/12/2025,Web,Delivered,1030,0,1030,COD,
ORD_006679,CUST_00877,10/27/2025,Call Center,Delivered,1965,0,1965,Wallet,
ORD_006680,CUST_01592,10/14/2025,Call Center,Delivered,1466,0,1466,Apple Pay,
ORD_006681,CUST_00888,11/18/2025,Call Center,Delivered,1743,0,1743,Wallet,
ORD_006682,CUST_00346,10/11/2025,App,Delivered,1366,0,1366,COD,
ORD_006683,CUST_01710,11/10/2025,App,Delivered,577,135.11,441.89,Apple Pay,SALE18
ORD_006684,CUST_00221,10/28/2025,Call Center,Delivered,1145,127.54,1017.46,Wallet,SALE22
ORD_006685,CUST_01059,12/5/2025,Web,Delivered,1915,0,1915,Wallet,
ORD_006686,CUST_01540,12/8/2025,App,Delivered,1200,298.66,901.34,Wallet,SALE12
ORD_006687,CUST_01388,12/9/2025,Web,Delivered,1390,0,1390,Card,
ORD_006688,CUST_01038,11/27/2025,Web,Delivered,1009,176.15,832.85,Wallet,SALE24
ORD_006689,CUST_00393,11/7/2025,App,Delivered,1800,0,1800,COD,
ORD_006690,CUST_00226,11/3/2025,Web,Delivered,1676,218.94,1457.06,Apple Pay,SALE27
ORD_006691,CUST_01119,11/21/2025,Call Center,Cancelled,428,86.43,341.57,Wallet,SALE16
ORD_006692,CUST_01445,11/24/2025,Call Center,Delivered,346,0,346,Apple Pay,
ORD_006693,CUST_00917,11/25/2025,Web,Delivered,723,0,723,Apple Pay,
ORD_006694,CUST_01288,11/11/2025,App,Delivered,499,32.51,466.49,Wallet,SALE23
ORD_006695,CUST_01208,10/22/2025,App,Delivered,799,0,799,COD,
ORD_006696,CUST_00306,11/22/2025,App,Delivered,1617,0,1617,Card,
ORD_006697,CUST_00684,11/24/2025,App,Delivered,1323,0,1323,COD,
ORD_006698,CUST_01889,12/18/2025,Call Center,Returned,692,0,692,COD,
ORD_006699,CUST_00013,12/26/2025,Web,In Transit,737,0,737,Card,
ORD_006700,CUST_01825,10/12/2025,Call Center,Delivered,1473,0,1473,Card,
ORD_006701,CUST_00435,12/3/2025,Web,Delivered,723,0,723,Wallet,
ORD_006702,CUST_00198,11/18/2025,Web,Delivered,1826,0,1826,Wallet,
ORD_006703,CUST_01403,11/26/2025,App,Delivered,991,164.88,826.12,Apple Pay,SALE17
ORD_006704,CUST_01835,10/29/2025,Web,Delivered,484,0,484,Card,
ORD_006705,CUST_01289,11/2/2025,Call Center,Delivered,512,0,512,Card,
ORD_006706,CUST_00767,11/3/2025,Call Center,Delivered,1097,0,1097,Wallet,
ORD_006707,CUST_00639,10/21/2025,Web,Delivered,1950,0,1950,Wallet,
ORD_006708,CUST_00388,10/26/2025,Web,Cancelled,769,0,769,Apple Pay,
ORD_006709,CUST_01786,11/5/2025,App,Delivered,1224,0,1224,Apple Pay,
ORD_006710,CUST_01780,10/29/2025,App,Delivered,1587,0,1587,COD,
ORD_006711,CUST_01813,12/26/2025,Web,In Transit,1932,0,1932,Wallet,
ORD_006712,CUST_00960,12/13/2025,App,Delivered,1184,0,1184,Card,
ORD_006713,CUST_00065,11/6/2025,App,In Transit,1785,0,1785,Apple Pay,
ORD_006714,CUST_00007,12/4/2025,App,Delivered,664,0,664,Apple Pay,
ORD_006715,CUST_00733,12/19/2025,Call Center,Delivered,1475,0,1475,Card,
ORD_006716,CUST_01052,11/3/2025,App,Delivered,1147,0,1147,Card,
ORD_006717,CUST_01688,11/16/2025,App,Delivered,463,0,463,COD,
ORD_006718,CUST_00424,11/1/2025,App,In Transit,1754,311.34,1442.66,Wallet,SALE11
ORD_006719,CUST_01330,11/15/2025,App,Delivered,636,41.09,594.91,Card,SALE18
ORD_006720,CUST_00432,11/23/2025,App,Delivered,1050,0,1050,Wallet,
ORD_006721,CUST_00108,11/20/2025,App,Returned,632,0,632,Apple Pay,
ORD_006722,CUST_00626,11/17/2025,App,Delivered,1919,0,1919,Wallet,
ORD_006723,CUST_00298,11/11/2025,App,Delivered,1757,164.16,1592.84,Card,SALE10
ORD_006724,CUST_01448,11/6/2025,App,Delivered,1349,0,1349,Card,
ORD_006725,CUST_00530,10/12/2025,Call Center,Delivered,1534,0,1534,Apple Pay,
ORD_006726,CUST_00142,10/18/2025,Call Center,Cancelled,695,0,695,COD,
ORD_006727,CUST_00636,12/28/2025,Call Center,Returned,989,0,989,COD,
ORD_006728,CUST_00591,12/12/2025,Web,Delivered,1529,0,1529,Apple Pay,
ORD_006729,CUST_01323,10/22/2025,Call Center,Delivered,360,0,360,COD,
ORD_006730,CUST_00738,11/5/2025,Call Center,Cancelled,1166,0,1166,COD,
ORD_006731,CUST_01174,11/26/2025,Web,Cancelled,1201,98.39,1102.61,COD,SALE14
ORD_006732,CUST_00989,11/29/2025,Web,Delivered,767,0,767,Wallet,
ORD_006733,CUST_00728,11/14/2025,Web,Delivered,1375,0,1375,COD,
ORD_006734,CUST_01379,10/16/2025,Call Center,Delivered,1154,151.21,1002.79,Apple Pay,SALE16
ORD_006735,CUST_01005,11/12/2025,Web,Delivered,1197,0,1197,Apple Pay,
ORD_006736,CUST_01506,1/3/2026,App,Delivered,219,0,219,Card,
ORD_006737,CUST_01557,10/6/2025,Call Center,Delivered,602,0,602,COD,
ORD_006738,CUST_00366,12/25/2025,Web,Delivered,1412,181.47,1230.53,COD,SALE20
ORD_006739,CUST_01546,11/6/2025,Web,Delivered,690,86.79,603.21,COD,SALE29
ORD_006740,CUST_01151,10/7/2025,App,Delivered,970,286.72,683.28,Wallet,SALE19
ORD_006741,CUST_01756,12/10/2025,Web,Delivered,540,0,540,Wallet,
ORD_006742,CUST_01004,12/9/2025,Call Center,Returned,454,92.07,361.93,Apple Pay,SALE23
ORD_006743,CUST_01611,11/9/2025,Call Center,Delivered,1840,0,1840,COD,
ORD_006744,CUST_00209,11/19/2025,Web,In Transit,1633,0,1633,Apple Pay,
ORD_006745,CUST_01118,12/29/2025,Call Center,Cancelled,1925,0,1925,Card,
ORD_006746,CUST_00042,12/14/2025,App,Cancelled,1740,0,1740,COD,
ORD_006747,CUST_01969,11/18/2025,App,Delivered,529,0,529,Apple Pay,
ORD_006748,CUST_00280,12/10/2025,App,Delivered,1321,0,1321,Wallet,
ORD_006749,CUST_00260,12/13/2025,Web,In Transit,302,0,302,COD,
ORD_006750,CUST_00234,11/27/2025,Web,Delivered,944,117.67,826.33,Apple Pay,SALE13
ORD_006751,CUST_00256,10/16/2025,Web,Delivered,788,60.41,727.59,Apple Pay,SALE25
ORD_006752,CUST_00067,12/24/2025,Call Center,Delivered,1227,0,1227,Wallet,
ORD_006753,CUST_00866,10/27/2025,Web,Delivered,1659,117.47,1541.53,COD,SALE22
ORD_006754,CUST_01625,11/30/2025,Web,Delivered,489,0,489,Card,
ORD_006755,CUST_00793,10/23/2025,Call Center,Delivered,525,0,525,Card,
ORD_006756,CUST_00170,10/23/2025,Web,Delivered,1894,381.04,1512.96,COD,SALE27
ORD_006757,CUST_00698,11/21/2025,App,Delivered,305,0,305,Apple Pay,
ORD_006758,CUST_00781,1/3/2026,App,Cancelled,995,65.83,929.17,Wallet,SALE23
ORD_006759,CUST_01385,10/21/2025,App,Delivered,682,0,682,Apple Pay,
ORD_006760,CUST_01484,11/17/2025,App,Delivered,1142,66.04,1075.96,Apple Pay,SALE25
ORD_006761,CUST_01243,10/23/2025,App,Delivered,1265,297.81,967.19,Card,SALE28
ORD_006762,CUST_01833,10/15/2025,Call Center,Delivered,1423,0,1423,Apple Pay,
ORD_006763,CUST_00355,12/4/2025,Call Center,Delivered,658,0,658,Card,
ORD_006764,CUST_00187,11/18/2025,Web,Delivered,173,0,173,Wallet,
ORD_006765,CUST_01841,11/7/2025,App,Delivered,1164,163.66,1000.34,COD,SALE15
ORD_006766,CUST_00268,10/31/2025,Call Center,Delivered,1901,0,1901,Apple Pay,
ORD_006767,CUST_01658,10/27/2025,Web,In Transit,989,0,989,Wallet,
ORD_006768,CUST_00789,12/14/2025,App,Delivered,535,0,535,Apple Pay,
ORD_006769,CUST_00625,10/6/2025,Call Center,Delivered,826,217.39,608.61,Apple Pay,SALE16
ORD_006770,CUST_00745,10/8/2025,Web,Delivered,1711,154.43,1556.57,Card,SALE10
ORD_006771,CUST_01015,12/26/2025,Call Center,Delivered,796,0,796,COD,
ORD_006772,CUST_01355,12/16/2025,Web,Delivered,1493,0,1493,Apple Pay,
ORD_006773,CUST_01290,10/26/2025,Call Center,In Transit,184,0,184,Apple Pay,
ORD_006774,CUST_00388,11/22/2025,Call Center,Delivered,1348,0,1348,Wallet,
ORD_006775,CUST_00205,12/1/2025,Call Center,Delivered,1946,0,1946,Wallet,
ORD_006776,CUST_01449,10/25/2025,Web,Delivered,442,29.56,412.44,COD,SALE30
ORD_006777,CUST_01280,10/30/2025,App,Delivered,1659,0,1659,Wallet,
ORD_006778,CUST_01476,10/16/2025,Call Center,Delivered,197,27.04,169.96,Card,SALE19
ORD_006779,CUST_00005,11/19/2025,App,Delivered,1626,0,1626,Card,
ORD_006780,CUST_00496,10/9/2025,Web,Delivered,1462,0,1462,Wallet,
ORD_006781,CUST_01232,10/7/2025,Web,Cancelled,1564,0,1564,Apple Pay,
ORD_006782,CUST_00375,12/13/2025,Web,Delivered,621,0,621,COD,
ORD_006783,CUST_01433,10/22/2025,Call Center,Cancelled,755,89.79,665.21,Wallet,SALE20
ORD_006784,CUST_01483,11/14/2025,App,In Transit,533,0,533,COD,
ORD_006785,CUST_01955,12/24/2025,Web,Delivered,619,0,619,Wallet,
ORD_006786,CUST_00486,10/22/2025,Call Center,Delivered,383,0,383,Apple Pay,
ORD_006787,CUST_00381,11/7/2025,Web,Delivered,1181,147.8,1033.2,COD,SALE10
ORD_006788,CUST_01327,10/25/2025,App,Delivered,1264,0,1264,Wallet,
ORD_006789,CUST_00252,12/1/2025,App,In Transit,1704,353.79,1350.21,Card,SALE29
ORD_006790,CUST_00331,1/2/2026,Call Center,In Transit,1747,0,1747,Apple Pay,
ORD_006791,CUST_01381,12/3/2025,Web,Cancelled,1302,144.18,1157.82,Card,SALE20
ORD_006792,CUST_00961,11/21/2025,Call Center,Delivered,1375,0,1375,Card,
ORD_006793,CUST_01374,11/20/2025,App,Delivered,1000,0,1000,Apple Pay,
ORD_006794,CUST_00106,11/25/2025,Call Center,Delivered,103,0,103,Apple Pay,
ORD_006795,CUST_00944,12/11/2025,Web,Delivered,1986,0,1986,Card,
ORD_006796,CUST_01403,12/20/2025,Web,Delivered,1108,0,1108,COD,
ORD_006797,CUST_01895,12/11/2025,Web,Returned,150,0,150,Apple Pay,
ORD_006798,CUST_00515,12/26/2025,App,Cancelled,656,0,656,COD,
ORD_006799,CUST_01219,11/11/2025,Call Center,Delivered,243,49.45,193.55,Wallet,SALE27
ORD_006800,CUST_00289,11/12/2025,Call Center,Delivered,1637,131.15,1505.85,Card,SALE21
ORD_006801,CUST_01804,10/17/2025,App,Returned,719,109.75,609.25,Wallet,SALE28
ORD_006802,CUST_00729,11/16/2025,Call Center,Delivered,340,0,340,Apple Pay,
ORD_006803,CUST_00425,11/13/2025,Web,Delivered,984,0,984,COD,
ORD_006804,CUST_01901,11/26/2025,Web,Delivered,773,0,773,COD,
ORD_006805,CUST_00666,10/8/2025,App,In Transit,535,0,535,Wallet,
ORD_006806,CUST_01468,10/19/2025,Web,In Transit,1585,0,1585,COD,
ORD_006807,CUST_01739,11/12/2025,Web,Returned,1558,0,1558,Apple Pay,
ORD_006808,CUST_01314,12/6/2025,Web,Delivered,745,0,745,Apple Pay,
ORD_006809,CUST_00014,11/9/2025,Web,Delivered,100,20.81,79.19,COD,SALE30
ORD_006810,CUST_00084,12/15/2025,Web,Delivered,256,0,256,Apple Pay,
ORD_006811,CUST_01810,11/7/2025,Web,Delivered,1130,0,1130,Apple Pay,
ORD_006812,CUST_01300,1/1/2026,App,Delivered,503,0,503,Card,
ORD_006813,CUST_00034,10/9/2025,Web,Delivered,617,0,617,Apple Pay,
ORD_006814,CUST_00610,12/13/2025,Web,Cancelled,511,46.68,464.32,Card,SALE15
ORD_006815,CUST_00536,10/8/2025,Web,Cancelled,1966,574.23,1391.77,COD,SALE22
ORD_006816,CUST_01327,11/3/2025,Call Center,Returned,1096,0,1096,Apple Pay,
ORD_006817,CUST_00982,10/15/2025,App,Delivered,1449,0,1449,Apple Pay,
ORD_006818,CUST_01828,12/23/2025,Call Center,Delivered,1552,0,1552,COD,
ORD_006819,CUST_01587,10/24/2025,Call Center,In Transit,371,0,371,COD,
ORD_006820,CUST_00927,1/3/2026,App,Delivered,1762,0,1762,Apple Pay,
ORD_006821,CUST_01161,11/15/2025,App,Delivered,1464,246.09,1217.91,Wallet,SALE29
ORD_006822,CUST_00632,11/6/2025,Web,Delivered,292,59.21,232.79,Card,SALE23
ORD_006823,CUST_00428,10/26/2025,Web,Delivered,1613,0,1613,Wallet,
ORD_006824,CUST_00060,11/11/2025,Call Center,Cancelled,1515,0,1515,COD,
ORD_006825,CUST_00642,11/13/2025,App,Delivered,1127,0,1127,Card,
ORD_006826,CUST_01872,11/16/2025,Web,Delivered,1642,0,1642,Wallet,
ORD_006827,CUST_01803,12/10/2025,App,Delivered,1359,0,1359,Apple Pay,
ORD_006828,CUST_01866,10/25/2025,Call Center,Delivered,1180,0,1180,Card,
ORD_006829,CUST_00392,12/27/2025,Call Center,Cancelled,967,0,967,COD,
ORD_006830,CUST_01509,12/25/2025,App,Delivered,684,99.57,584.43,COD,SALE25
ORD_006831,CUST_01727,10/12/2025,App,Cancelled,535,0,535,Wallet,
ORD_006832,CUST_00677,10/6/2025,App,Delivered,1407,0,1407,COD,
ORD_006833,CUST_00073,11/5/2025,App,Delivered,1313,194.53,1118.47,Card,SALE16
ORD_006834,CUST_01134,12/15/2025,App,Delivered,596,0,596,Wallet,
ORD_006835,CUST_00246,12/4/2025,Call Center,In Transit,238,0,238,Apple Pay,
ORD_006836,CUST_00499,10/26/2025,Call Center,Delivered,1662,235.9,1426.1,COD,SALE24
ORD_006837,CUST_00897,10/27/2025,App,Delivered,1229,256.25,972.75,Card,SALE30
ORD_006838,CUST_01215,11/15/2025,Web,Delivered,1229,83.86,1145.14,Wallet,SALE18
ORD_006839,CUST_01043,11/16/2025,Web,Delivered,1505,0,1505,COD,
ORD_006840,CUST_00048,11/16/2025,Call Center,Delivered,148,25.65,122.35,Wallet,SALE28
ORD_006841,CUST_01440,11/8/2025,App,Delivered,1358,147.7,1210.3,Card,SALE12
ORD_006842,CUST_00010,10/29/2025,Web,Delivered,526,0,526,COD,
ORD_006843,CUST_00594,12/24/2025,Call Center,Delivered,1298,0,1298,Card,
ORD_006844,CUST_01297,11/8/2025,Call Center,Delivered,1645,419.66,1225.34,COD,SALE10
ORD_006845,CUST_00003,11/6/2025,Web,Delivered,1381,0,1381,Wallet,
ORD_006846,CUST_01735,12/13/2025,Web,Delivered,208,40.03,167.97,COD,SALE28
ORD_006847,CUST_00291,10/29/2025,Web,Returned,1243,366.33,876.67,Wallet,SALE13
ORD_006848,CUST_00774,10/20/2025,App,Returned,1730,101.46,1628.54,Apple Pay,SALE15
ORD_006849,CUST_01078,11/22/2025,App,Cancelled,659,67.19,591.81,Apple Pay,SALE17
ORD_006850,CUST_00213,12/9/2025,Web,Delivered,371,0,371,Wallet,
ORD_006851,CUST_00078,12/3/2025,Web,Delivered,1088,86.41,1001.59,COD,SALE15
ORD_006852,CUST_00549,12/19/2025,Call Center,Delivered,948,189.78,758.22,Wallet,SALE27
ORD_006853,CUST_00172,11/9/2025,App,Delivered,530,0,530,Card,
ORD_006854,CUST_00580,11/29/2025,Call Center,Delivered,1736,0,1736,Wallet,
ORD_006855,CUST_01686,12/10/2025,App,Delivered,1750,0,1750,Card,
ORD_006856,CUST_01818,12/12/2025,Call Center,Delivered,1722,458.75,1263.25,Wallet,SALE26
ORD_006857,CUST_01766,11/21/2025,Call Center,Delivered,1681,468.25,1212.75,Card,SALE27
ORD_006858,CUST_01876,12/19/2025,App,Delivered,852,0,852,Apple Pay,
ORD_006859,CUST_01569,11/17/2025,App,Cancelled,193,0,193,Apple Pay,
ORD_006860,CUST_01213,1/2/2026,App,In Transit,1143,0,1143,Card,
ORD_006861,CUST_00288,10/7/2025,App,Delivered,1201,0,1201,COD,
ORD_006862,CUST_01015,11/16/2025,Web,Delivered,1763,0,1763,Apple Pay,
ORD_006863,CUST_01195,12/11/2025,Web,Delivered,294,0,294,Wallet,
