fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FULL_005523,ORD_005523,Dubai Hub,Zone C,2025-12-08,2025-12-08,On Time,,QuickShip
FULL_005524,ORD_005524,Dubai Hub,Zone A,2025-11-01,2025-11-01,On Time,,SpeedLink
FULL_005525,ORD_005525,Abu Dhabi Hub,Zone D,2025-12-02,2025-12-06,Delayed,Address Issue,FastTrack
FULL_005526,ORD_005526,Abu Dhabi Hub,Zone E,2025-10-20,2025-10-19,On Time,,FastTrack
FULL_005527,ORD_005527,Dubai Hub,Zone E,2025-12-12,2025-12-12,On Time,,SpeedLink
FULL_005528,ORD_005528,Dubai Hub,Zone E,2025-12-27,2025-12-25,On Time,,SpeedLink
FULL_005529,ORD_005529,Dubai Hub,Zone E,2025-11-08,2025-11-09,Delayed,Warehouse Delay,QuickShip
FULL_005530,ORD_005530,Dubai Hub,Zone E,2025-12-15,2025-12-15,On Time,,SpeedLink
FULL_005531,ORD_005531,Abu Dhabi Hub,Zone F,2025-10-21,2025-10-23,On Time,,FastTrack
FULL_005532,ORD_005532,Abu Dhabi Hub,Zone D,2026-01-07,2026-01-07,On Time,,FastTrack
FULL_005533,ORD_005533,Abu Dhabi Hub,Zone E,2025-10-12,,Pending,,SpeedLink
FULL_005534,ORD_005534,Dubai Hub,Zone D,2025-12-02,2025-11-30,On Time,,SpeedLink
FULL_005535,ORD_005535,Dubai Hub,Zone D,2025-12-25,,Pending,,QuickShip
FULL_005536,ORD_005536,Dubai Hub,Zone F,2026-01-03,,Pending,,SpeedLink
FULL_005537,ORD_005537,Dubai Hub,Zone B,2025-11-27,2025-11-27,On Time,,SpeedLink
FULL_005538,ORD_005538,Sharjah Hub,Zone F,2025-10-09,,Pending,,SpeedLink
FULL_005539,ORD_005539,Dubai Hub,Zone C,2025-11-05,2025-11-04,On Time,,SpeedLink
FULL_005540,ORD_005540,Dubai Hub,Zone C,2026-01-03,2026-01-03,On Time,,SpeedLink
FULL_005541,ORD_005541,Abu Dhabi Hub,Zone A,2025-10-18,,Failed,Address Issue,FastTrack
FULL_005542,ORD_005542,Sharjah Hub,Zone C,2025-12-23,2025-12-23,On Time,,SpeedLink
FULL_005543,ORD_005543,Dubai Hub,Zone E,2025-12-24,2025-12-24,On Time,,SpeedLink
FULL_005544,ORD_005544,Abu Dhabi Hub,Zone D,2025-11-29,,Failed,Customer Unavailable,FastTrack
FULL_005545,ORD_005545,Abu Dhabi Hub,Zone C,2025-10-11,,Failed,Customer Unavailable,SpeedLink
FULL_005546,ORD_005546,Dubai Hub,Zone A,2025-11-27,2025-11-27,On Time,,FastTrack
FULL_005547,ORD_005547,Abu Dhabi Hub,Zone C,2025-11-01,2025-10-30,On Time,,FastTrack
FULL_005548,ORD_005548,Dubai Hub,Zone E,2025-11-07,2025-11-04,On Time,,QuickShip
FULL_005549,ORD_005549,Abu Dhabi Hub,Zone D,2025-11-24,2025-11-27,Delayed,Address Issue,FastTrack
FULL_005550,ORD_005550,Dubai Hub,Zone A,2025-12-05,2025-12-05,On Time,,SpeedLink
FULL_005551,ORD_005551,Sharjah Hub,Zone F,2025-10-12,2025-10-10,On Time,,QuickShip
FULL_005552,ORD_005552,Sharjah Hub,Zone B,2025-10-14,2025-10-13,On Time,,QuickShip
FULL_005553,ORD_005553,Abu Dhabi Hub,Zone C,2025-12-15,2025-12-15,On Time,,FastTrack
FULL_005554,ORD_005554,Sharjah Hub,Zone B,2025-12-30,2025-12-29,On Time,,QuickShip
FULL_005555,ORD_005555,Abu Dhabi Hub,Zone B,2026-01-04,2026-01-09,Delayed,Traffic/Weather,QuickShip
FULL_005556,ORD_005556,Abu Dhabi Hub,Zone A,2025-11-11,,Pending,,SpeedLink
FULL_005557,ORD_005557,Dubai Hub,Zone F,2025-12-04,2025-12-04,On Time,,FastTrack
FULL_005558,ORD_005558,Dubai Hub,Zone B,2025-11-05,2025-11-10,Delayed,Address Issue,FastTrack
FULL_005559,ORD_005559,Dubai Hub,Zone A,2025-11-16,2025-11-16,On Time,,SpeedLink
FULL_005560,ORD_005560,Abu Dhabi Hub,Zone E,2025-10-23,2025-10-22,On Time,,QuickShip
FULL_005561,ORD_005561,Abu Dhabi Hub,Zone F,2025-12-07,2025-12-07,On Time,,QuickShip
FULL_005562,ORD_005562,Dubai Hub,Zone D,2025-11-02,2025-11-02,On Time,,FastTrack
FULL_005563,ORD_005563,Abu Dhabi Hub,Zone F,2025-11-11,2025-11-16,Delayed,Address Issue,FastTrack
FULL_005564,ORD_005564,Abu Dhabi Hub,Zone A,2025-12-25,,Pending,,SpeedLink
FULL_005565,ORD_005565,Abu Dhabi Hub,Zone E,2026-01-01,,Failed,Customer Unavailable,SpeedLink
FULL_005566,ORD_005566,Dubai Hub,Zone F,2025-11-02,2025-11-02,On Time,,QuickShip
FULL_005567,ORD_005567,Dubai Hub,Zone D,2026-01-04,,Failed,Customer Unavailable,SpeedLink
FULL_005568,ORD_005568,Abu Dhabi Hub,Zone D,2025-12-14,2025-12-14,On Time,,SpeedLink
FULL_005569,ORD_005569,Abu Dhabi Hub,Zone F,2025-12-11,2025-12-16,Delayed,Rider Unavailable,QuickShip
FULL_005570,ORD_005570,Sharjah Hub,Zone D,2025-12-05,2025-12-05,On Time,,QuickShip
FULL_005571,ORD_005571,Sharjah Hub,Zone E,2026-01-02,2026-01-02,On Time,,FastTrack
FULL_005572,ORD_005572,Dubai Hub,Zone B,2026-01-02,2026-01-02,On Time,,SpeedLink
FULL_005573,ORD_005573,Abu Dhabi Hub,Zone D,2025-11-21,2025-11-19,On Time,,FastTrack
FULL_005574,ORD_005574,Dubai Hub,Zone B,2025-12-30,2025-12-29,On Time,,SpeedLink
FULL_005575,ORD_005575,Dubai Hub,Zone A,2025-10-23,2025-10-23,On Time,,QuickShip
FULL_005576,ORD_005576,Dubai Hub,Zone F,2025-11-23,2025-11-26,Delayed,Rider Unavailable,SpeedLink
FULL_005577,ORD_005577,Dubai Hub,Zone E,2025-11-05,2025-11-04,On Time,,QuickShip
FULL_005578,ORD_005578,Dubai Hub,Zone A,2025-10-14,2025-10-11,On Time,,QuickShip
FULL_005579,ORD_005579,Sharjah Hub,Zone A,2026-01-04,2026-01-02,On Time,,FastTrack
FULL_005580,ORD_005580,Sharjah Hub,Zone C,2025-10-20,2025-10-20,On Time,,SpeedLink
FULL_005581,ORD_005581,Dubai Hub,Zone D,2025-12-03,2025-12-08,Delayed,Traffic/Weather,FastTrack
FULL_005582,ORD_005582,Dubai Hub,Zone C,2025-10-28,2025-11-02,Delayed,Warehouse Delay,SpeedLink
FULL_005583,ORD_005583,Abu Dhabi Hub,Zone D,2025-11-18,2025-11-18,On Time,,QuickShip
FULL_005584,ORD_005584,Dubai Hub,Zone B,2025-12-22,,Pending,,QuickShip
FULL_005585,ORD_005585,Sharjah Hub,Zone C,2026-01-08,,Pending,,FastTrack
FULL_005586,ORD_005586,Dubai Hub,Zone E,2025-10-19,,Pending,,SpeedLink
FULL_005587,ORD_005587,Sharjah Hub,Zone C,2025-12-08,2025-12-08,On Time,,FastTrack
FULL_005588,ORD_005588,Dubai Hub,Zone D,2025-11-18,,Failed,Address Issue,FastTrack
FULL_005589,ORD_005589,Dubai Hub,Zone B,2025-10-13,2025-10-13,On Time,,SpeedLink
FULL_005590,ORD_005590,Dubai Hub,Zone E,2025-11-10,2025-11-11,Delayed,Warehouse Delay,FastTrack
FULL_005591,ORD_005591,Abu Dhabi Hub,Zone B,2025-12-14,2025-12-15,Delayed,Traffic/Weather,FastTrack
FULL_005592,ORD_005592,Dubai Hub,Zone E,2025-11-02,,Failed,Address Issue,SpeedLink
FULL_005593,ORD_005593,Abu Dhabi Hub,Zone D,2025-12-25,2025-12-23,On Time,,QuickShip
FULL_005594,ORD_005594,Dubai Hub,Zone A,2025-11-26,2025-11-24,On Time,,FastTrack
FULL_005595,ORD_005595,Abu Dhabi Hub,Zone B,2025-10-30,2025-10-29,On Time,,QuickShip
FULL_005596,ORD_005596,Sharjah Hub,Zone A,2025-11-21,2025-11-21,On Time,,FastTrack
FULL_005597,ORD_005597,Dubai Hub,Zone C,2026-01-07,,Failed,Address Issue,SpeedLink
FULL_005598,ORD_005598,Sharjah Hub,Zone D,2026-01-04,2026-01-09,Delayed,Customer Unavailable,FastTrack
FULL_005599,ORD_005599,Sharjah Hub,Zone B,2025-11-29,,Failed,Customer Unavailable,FastTrack
FULL_005600,ORD_005600,Abu Dhabi Hub,Zone D,2025-11-20,,Pending,,QuickShip
FULL_005601,ORD_005601,Abu Dhabi Hub,Zone C,2026-01-07,,Pending,,FastTrack
FULL_005602,ORD_005602,Dubai Hub,Zone D,2026-01-01,,Failed,Customer Unavailable,QuickShip
FULL_005603,ORD_005603,Sharjah Hub,Zone E,2025-11-08,2025-11-08,On Time,,SpeedLink
FULL_005604,ORD_005604,Sharjah Hub,Zone A,2025-12-28,2025-12-28,On Time,,SpeedLink
FULL_005605,ORD_005605,Abu Dhabi Hub,Zone F,2025-11-11,2025-11-14,Delayed,Warehouse Delay,FastTrack
FULL_005606,ORD_005606,Dubai Hub,Zone D,2026-01-06,2026-01-05,On Time,,QuickShip
FULL_005607,ORD_005607,Abu Dhabi Hub,Zone E,2025-12-02,,Failed,Address Issue,SpeedLink
FULL_005608,ORD_005608,Abu Dhabi Hub,Zone B,2025-12-01,2025-12-06,Delayed,Address Issue,SpeedLink
FULL_005609,ORD_005609,Abu Dhabi Hub,Zone C,2025-11-15,,Failed,Customer Unavailable,SpeedLink
FULL_005610,ORD_005610,Dubai Hub,Zone C,2025-11-04,2025-11-04,On Time,,FastTrack
FULL_005611,ORD_005611,Dubai Hub,Zone D,2025-10-24,2025-10-24,On Time,,FastTrack
FULL_005612,ORD_005612,Dubai Hub,Zone F,2025-12-20,2025-12-19,On Time,,SpeedLink
FULL_005613,ORD_005613,Abu Dhabi Hub,Zone E,2025-11-01,2025-10-30,On Time,,QuickShip
FULL_005614,ORD_005614,Dubai Hub,Zone F,2025-10-22,2025-10-24,On Time,,SpeedLink
FULL_005615,ORD_005615,Dubai Hub,Zone A,2025-11-29,,Pending,,FastTrack
FULL_005616,ORD_005616,Dubai Hub,Zone B,2025-11-11,,Pending,,QuickShip
FULL_005617,ORD_005617,Abu Dhabi Hub,Zone E,2025-12-13,2025-12-17,Delayed,Address Issue,QuickShip
FULL_005618,ORD_005618,Dubai Hub,Zone E,2025-11-26,2025-11-26,On Time,,SpeedLink
FULL_005619,ORD_005619,Sharjah Hub,Zone F,2025-10-08,,Pending,,QuickShip
FULL_005620,ORD_005620,Dubai Hub,Zone E,2026-01-01,2025-12-30,On Time,,SpeedLink
FULL_005621,ORD_005621,Dubai Hub,Zone B,2025-12-22,2025-12-24,Delayed,Warehouse Delay,SpeedLink
FULL_005622,ORD_005622,Dubai Hub,Zone A,2025-12-07,2025-12-07,On Time,,SpeedLink
FULL_005623,ORD_005623,Abu Dhabi Hub,Zone A,2025-11-02,2025-11-07,Delayed,Address Issue,FastTrack
FULL_005624,ORD_005624,Dubai Hub,Zone E,2025-11-12,2025-11-11,On Time,,SpeedLink
FULL_005625,ORD_005625,Sharjah Hub,Zone C,2025-12-11,2025-12-08,On Time,,FastTrack
FULL_005626,ORD_005626,Dubai Hub,Zone C,2025-11-01,2025-10-30,On Time,,QuickShip
FULL_005627,ORD_005627,Abu Dhabi Hub,Zone F,2025-12-30,2025-12-29,Delayed,Warehouse Delay,QuickShip
FULL_005628,ORD_005628,Dubai Hub,Zone F,2025-11-25,2025-11-25,On Time,,FastTrack
FULL_005629,ORD_005629,Sharjah Hub,Zone E,2025-12-07,,Pending,,SpeedLink
FULL_005630,ORD_005630,Abu Dhabi Hub,Zone B,2025-12-16,2025-12-13,On Time,,FastTrack
FULL_005631,ORD_005631,Dubai Hub,Zone A,2025-12-01,2025-12-06,Delayed,Traffic/Weather,FastTrack
FULL_005632,ORD_005632,Sharjah Hub,Zone E,2025-12-21,,Pending,,QuickShip
FULL_005633,ORD_005633,Dubai Hub,Zone C,2025-10-18,2025-10-23,Delayed,Rider Unavailable,QuickShip
FULL_005634,ORD_005634,Sharjah Hub,Zone C,2025-10-31,2025-10-29,On Time,,QuickShip
FULL_005635,ORD_005635,Sharjah Hub,Zone A,2025-12-29,2026-01-01,On Time,,FastTrack
FULL_005636,ORD_005636,Dubai Hub,Zone E,2025-10-29,2025-10-27,On Time,,SpeedLink
FULL_005637,ORD_005637,Sharjah Hub,Zone C,2025-12-14,2025-12-11,On Time,,SpeedLink
FULL_005638,ORD_005638,Dubai Hub,Zone C,2025-10-17,,Pending,,QuickShip
FULL_005639,ORD_005639,Abu Dhabi Hub,Zone F,2025-11-27,2025-11-27,On Time,,QuickShip
FULL_005640,ORD_005640,Dubai Hub,Zone C,2025-11-10,2025-11-11,Delayed,Rider Unavailable,FastTrack
FULL_005641,ORD_005641,Dubai Hub,Zone A,2025-11-24,,Failed,Customer Unavailable,SpeedLink
FULL_005642,ORD_005642,Sharjah Hub,Zone F,2025-12-06,2025-12-06,On Time,,QuickShip
FULL_005643,ORD_005643,Abu Dhabi Hub,Zone B,2025-12-12,2025-12-13,Delayed,Rider Unavailable,SpeedLink
FULL_005644,ORD_005644,Dubai Hub,Zone B,2025-12-13,2025-12-13,On Time,,SpeedLink
FULL_005645,ORD_005645,Dubai Hub,Zone B,2025-11-29,,Failed,Customer Unavailable,FastTrack
FULL_005646,ORD_005646,Abu Dhabi Hub,Zone D,2025-12-25,2025-12-28,Delayed,Warehouse Delay,QuickShip
FULL_005647,ORD_005647,Sharjah Hub,Zone B,2025-11-08,2025-11-10,Delayed,Warehouse Delay,SpeedLink
FULL_005648,ORD_005648,Abu Dhabi Hub,Zone D,2025-12-15,2025-12-19,Delayed,Address Issue,FastTrack
FULL_005649,ORD_005649,Dubai Hub,Zone E,2025-10-09,,Failed,Customer Unavailable,QuickShip
FULL_005650,ORD_005650,Sharjah Hub,Zone A,2025-10-10,2025-10-10,On Time,,QuickShip
FULL_005651,ORD_005651,Dubai Hub,Zone F,2025-12-11,2025-12-11,On Time,,SpeedLink
FULL_005652,ORD_005652,Abu Dhabi Hub,Zone E,2025-11-18,2025-11-17,On Time,,QuickShip
FULL_005653,ORD_005653,Sharjah Hub,Zone E,2025-10-25,2025-10-28,Delayed,Address Issue,FastTrack
FULL_005654,ORD_005654,Abu Dhabi Hub,Zone F,2025-11-23,2025-11-23,On Time,,QuickShip
FULL_005655,ORD_005655,Sharjah Hub,Zone B,2025-11-27,,Pending,,FastTrack
FULL_005656,ORD_005656,Dubai Hub,Zone D,2025-12-24,,Pending,,QuickShip
FULL_005657,ORD_005657,Dubai Hub,Zone B,2026-01-06,2026-01-03,On Time,,QuickShip
FULL_005658,ORD_005658,Sharjah Hub,Zone F,2025-11-07,2025-11-07,On Time,,FastTrack
FULL_005659,ORD_005659,Sharjah Hub,Zone A,2025-11-21,2025-11-20,Delayed,Warehouse Delay,SpeedLink
FULL_005660,ORD_005660,Abu Dhabi Hub,Zone A,2025-11-30,2025-11-30,On Time,,FastTrack
FULL_005661,ORD_005661,Abu Dhabi Hub,Zone C,2026-01-02,,Pending,,QuickShip
FULL_005662,ORD_005662,Dubai Hub,Zone F,2025-12-27,2025-12-26,On Time,,FastTrack
FULL_005663,ORD_005663,Dubai Hub,Zone B,2025-11-03,2025-11-06,Delayed,Customer Unavailable,QuickShip
FULL_005664,ORD_005664,Dubai Hub,Zone D,2025-10-27,2025-10-29,Delayed,Traffic/Weather,FastTrack
FULL_005665,ORD_005665,Dubai Hub,Zone C,2025-10-14,2025-10-13,On Time,,SpeedLink
FULL_005666,ORD_005666,Dubai Hub,Zone B,2025-10-25,,Pending,,SpeedLink
FULL_005667,ORD_005667,Dubai Hub,Zone A,2025-11-20,2025-11-21,Delayed,Traffic/Weather,FastTrack
FULL_005668,ORD_005668,Dubai Hub,Zone A,2025-11-04,2025-11-04,On Time,,SpeedLink
FULL_005669,ORD_005669,Abu Dhabi Hub,Zone E,2025-11-08,2025-11-08,On Time,,FastTrack
FULL_005670,ORD_005670,Dubai Hub,Zone B,2025-10-25,2025-10-25,On Time,,FastTrack
FULL_005671,ORD_005671,Dubai Hub,Zone C,2025-12-13,2025-12-13,On Time,,QuickShip
FULL_005672,ORD_005672,Abu Dhabi Hub,Zone D,2025-11-12,2025-11-12,On Time,,SpeedLink
FULL_005673,ORD_005673,Dubai Hub,Zone F,2025-12-17,2025-12-17,On Time,,QuickShip
FULL_005674,ORD_005674,Dubai Hub,Zone F,2025-11-26,2025-11-26,On Time,,SpeedLink
FULL_005675,ORD_005675,Dubai Hub,Zone F,2025-11-04,2025-11-04,On Time,,SpeedLink
FULL_005676,ORD_005676,Dubai Hub,Zone B,2025-10-21,2025-10-18,On Time,,QuickShip
FULL_005677,ORD_005677,Sharjah Hub,Zone F,2025-10-18,2025-10-23,Delayed,Warehouse Delay,QuickShip
FULL_005678,ORD_005678,Dubai Hub,Zone B,2026-01-02,2026-01-01,On Time,,FastTrack
FULL_005679,ORD_005679,Dubai Hub,Zone C,2026-01-04,,Pending,,SpeedLink
FULL_005680,ORD_005680,Dubai Hub,Zone F,2025-12-09,2025-12-08,On Time,,SpeedLink
FULL_005681,ORD_005681,Sharjah Hub,Zone F,2025-10-19,2025-10-18,On Time,,FastTrack
FULL_005682,ORD_005682,Dubai Hub,Zone C,2025-12-01,2025-12-01,On Time,,QuickShip
FULL_005683,ORD_005683,Abu Dhabi Hub,Zone A,2025-12-03,2025-11-30,On Time,,FastTrack
FULL_005684,ORD_005684,Abu Dhabi Hub,Zone D,2025-11-17,2025-11-21,Delayed,Traffic/Weather,SpeedLink
FULL_005685,ORD_005685,Dubai Hub,Zone D,2026-01-07,2026-01-06,On Time,,FastTrack
FULL_005686,ORD_005686,Sharjah Hub,Zone B,2025-10-25,,Failed,Address Issue,QuickShip
FULL_005687,ORD_005687,Sharjah Hub,Zone F,2025-11-08,2025-11-07,On Time,,QuickShip
FULL_005688,ORD_005688,Abu Dhabi Hub,Zone E,2025-11-02,2025-11-05,Delayed,Traffic/Weather,QuickShip
FULL_005689,ORD_005689,Abu Dhabi Hub,Zone D,2025-10-18,2025-10-18,On Time,,SpeedLink
FULL_005690,ORD_005690,Dubai Hub,Zone C,2025-10-12,,Failed,Address Issue,FastTrack
FULL_005691,ORD_005691,Dubai Hub,Zone E,2025-10-26,2025-10-26,On Time,,SpeedLink
FULL_005692,ORD_005692,Dubai Hub,Zone B,2025-10-23,2025-10-27,Delayed,Address Issue,QuickShip
FULL_005693,ORD_005693,Sharjah Hub,Zone C,2025-12-13,2025-12-12,On Time,,FastTrack
FULL_005694,ORD_005694,Abu Dhabi Hub,Zone C,2025-12-18,2025-12-18,On Time,,SpeedLink
FULL_005695,ORD_005695,Sharjah Hub,Zone B,2025-11-11,2025-11-15,Delayed,Rider Unavailable,SpeedLink
FULL_005696,ORD_005696,Dubai Hub,Zone D,2025-11-19,2025-11-18,On Time,,SpeedLink
FULL_005697,ORD_005697,Abu Dhabi Hub,Zone D,2025-10-12,2025-10-12,On Time,,QuickShip
FULL_005698,ORD_005698,Dubai Hub,Zone E,2025-12-06,2025-12-05,On Time,,FastTrack
FULL_005699,ORD_005699,Dubai Hub,Zone F,2025-12-16,2025-12-15,On Time,,SpeedLink
FULL_005700,ORD_005700,Sharjah Hub,Zone C,2025-12-27,2025-12-26,On Time,,FastTrack
FULL_005701,ORD_005701,Dubai Hub,Zone C,2026-01-07,2026-01-06,On Time,,FastTrack
FULL_005702,ORD_005702,Dubai Hub,Zone A,2025-11-17,2025-11-15,On Time,,QuickShip
FULL_005703,ORD_005703,Sharjah Hub,Zone C,2025-12-22,,Pending,,QuickShip
FULL_005704,ORD_005704,Dubai Hub,Zone F,2025-11-18,2025-11-18,On Time,,QuickShip
FULL_005705,ORD_005705,Dubai Hub,Zone B,2025-11-20,,Failed,Address Issue,QuickShip
FULL_005706,ORD_005706,Abu Dhabi Hub,Zone B,2025-12-10,2025-12-13,Delayed,Traffic/Weather,FastTrack
FULL_005707,ORD_005707,Sharjah Hub,Zone B,2025-11-27,2025-11-25,On Time,,QuickShip
FULL_005708,ORD_005708,Dubai Hub,Zone E,2025-12-12,2025-12-12,On Time,,SpeedLink
FULL_005709,ORD_005709,Dubai Hub,Zone F,2025-10-15,2025-10-15,On Time,,FastTrack
FULL_005710,ORD_005710,Sharjah Hub,Zone F,2025-10-14,2025-10-14,On Time,,FastTrack
FULL_005711,ORD_005711,Dubai Hub,Zone A,2025-10-21,2025-10-24,Delayed,Warehouse Delay,QuickShip
FULL_005712,ORD_005712,Dubai Hub,Zone B,2025-12-11,2025-12-12,Delayed,Customer Unavailable,SpeedLink
FULL_005713,ORD_005713,Dubai Hub,Zone F,2025-11-23,,Pending,,FastTrack
FULL_005714,ORD_005714,Abu Dhabi Hub,Zone E,2025-10-31,2025-10-30,On Time,,FastTrack
FULL_005715,ORD_005715,Sharjah Hub,Zone B,2025-12-10,,Failed,Address Issue,FastTrack
FULL_005716,ORD_005716,Dubai Hub,Zone C,2025-11-24,2025-11-22,On Time,,SpeedLink
FULL_005717,ORD_005717,Dubai Hub,Zone B,2025-12-12,2025-12-12,On Time,,SpeedLink
FULL_005718,ORD_005718,Abu Dhabi Hub,Zone F,2025-11-20,2025-11-20,On Time,,QuickShip
FULL_005719,ORD_005719,Abu Dhabi Hub,Zone B,2025-12-03,,Failed,Customer Unavailable,SpeedLink
FULL_005720,ORD_005720,Abu Dhabi Hub,Zone A,2025-11-08,2025-11-12,Delayed,Rider Unavailable,SpeedLink
FULL_005721,ORD_005721,Dubai Hub,Zone B,2025-11-27,2025-11-27,On Time,,QuickShip
FULL_005722,ORD_005722,Dubai Hub,Zone D,2025-12-22,,Pending,,QuickShip
FULL_005723,ORD_005723,Abu Dhabi Hub,Zone A,2025-11-27,,Failed,Address Issue,FastTrack
FULL_005724,ORD_005724,Abu Dhabi Hub,Zone F,2025-11-28,,Pending,,QuickShip
FULL_005725,ORD_005725,Abu Dhabi Hub,Zone E,2026-01-09,,Pending,,SpeedLink
FULL_005726,ORD_005726,Dubai Hub,Zone F,2025-12-22,2025-12-26,Delayed,Customer Unavailable,QuickShip
FULL_005727,ORD_005727,Sharjah Hub,Zone A,2025-12-12,2025-12-11,On Time,,FastTrack
FULL_005728,ORD_005728,Dubai Hub,Zone D,2025-12-01,2025-12-01,On Time,,FastTrack
FULL_005729,ORD_005729,Abu Dhabi Hub,Zone F,2025-10-15,2025-10-15,On Time,,FastTrack
FULL_005730,ORD_005730,Dubai Hub,Zone C,2025-11-23,2025-11-25,Delayed,Address Issue,QuickShip
FULL_005731,ORD_005731,Dubai Hub,Zone F,2025-11-08,2025-11-07,On Time,,FastTrack
FULL_005732,ORD_005732,Sharjah Hub,Zone B,2025-12-22,2025-12-26,Delayed,Traffic/Weather,QuickShip
FULL_005733,ORD_005733,Sharjah Hub,Zone B,2025-11-05,2025-11-04,On Time,,QuickShip
FULL_005734,ORD_005734,Dubai Hub,Zone E,2025-12-11,2025-12-11,On Time,,FastTrack
FULL_005735,ORD_005735,Abu Dhabi Hub,Zone A,2026-01-02,2026-01-02,On Time,,QuickShip
FULL_005736,ORD_005736,Dubai Hub,Zone C,2025-11-29,2025-11-29,On Time,,QuickShip
FULL_005737,ORD_005737,Dubai Hub,Zone C,2025-11-26,2025-11-26,On Time,,SpeedLink
FULL_005738,ORD_005738,Dubai Hub,Zone A,2025-10-08,2025-10-11,Delayed,Warehouse Delay,FastTrack
FULL_005739,ORD_005739,Dubai Hub,Zone D,2025-12-10,2025-12-08,On Time,,SpeedLink
FULL_005740,ORD_005740,Dubai Hub,Zone E,2025-12-15,2025-12-15,On Time,,FastTrack
FULL_005741,ORD_005741,Dubai Hub,Zone F,2025-10-26,2025-10-24,On Time,,FastTrack
FULL_005742,ORD_005742,Sharjah Hub,Zone A,2025-10-11,2025-10-09,On Time,,FastTrack
FULL_005743,ORD_005743,Sharjah Hub,Zone E,2025-12-02,2025-12-02,On Time,,QuickShip
FULL_005744,ORD_005744,Dubai Hub,Zone A,2025-12-14,2025-12-14,On Time,,QuickShip
FULL_005745,ORD_005745,Dubai Hub,Zone D,2026-01-02,2026-01-01,On Time,,SpeedLink
FULL_005746,ORD_005746,Dubai Hub,Zone C,2025-12-31,2025-12-31,On Time,,SpeedLink
FULL_005747,ORD_005747,Dubai Hub,Zone E,2025-12-24,,Pending,,FastTrack
FULL_005748,ORD_005748,Dubai Hub,Zone C,2025-11-28,2025-11-27,On Time,,QuickShip
FULL_005749,ORD_005749,Abu Dhabi Hub,Zone C,2025-12-31,,Failed,Address Issue,SpeedLink
FULL_005750,ORD_005750,Dubai Hub,Zone E,2025-12-13,,Failed,Customer Unavailable,QuickShip
FULL_005751,ORD_005751,Dubai Hub,Zone B,2025-10-31,2025-11-05,Delayed,Traffic/Weather,FastTrack
FULL_005752,ORD_005752,Dubai Hub,Zone B,2025-11-26,2025-11-23,On Time,,QuickShip
FULL_005753,ORD_005753,Dubai Hub,Zone C,2025-10-29,2025-10-29,On Time,,QuickShip
FULL_005754,ORD_005754,Dubai Hub,Zone A,2025-12-03,2025-11-30,Delayed,Rider Unavailable,FastTrack
FULL_005755,ORD_005755,Dubai Hub,Zone E,2025-11-11,2025-11-11,On Time,,QuickShip
FULL_005756,ORD_005756,Abu Dhabi Hub,Zone B,2025-12-08,2025-12-07,On Time,,QuickShip
FULL_005757,ORD_005757,Dubai Hub,Zone F,2025-12-28,,Failed,Address Issue,FastTrack
FULL_005758,ORD_005758,Dubai Hub,Zone C,2025-10-31,2025-10-30,On Time,,QuickShip
FULL_005759,ORD_005759,Dubai Hub,Zone D,2025-12-12,2025-12-12,On Time,,SpeedLink
FULL_005760,ORD_005760,Abu Dhabi Hub,Zone A,2025-12-24,2025-12-22,On Time,,FastTrack
FULL_005761,ORD_005761,Abu Dhabi Hub,Zone E,2025-11-10,2025-11-08,On Time,,SpeedLink
FULL_005762,ORD_005762,Abu Dhabi Hub,Zone A,2025-11-30,,Failed,Address Issue,FastTrack
FULL_005763,ORD_005763,Dubai Hub,Zone A,2025-10-22,2025-10-26,Delayed,Warehouse Delay,FastTrack
FULL_005764,ORD_005764,Dubai Hub,Zone E,2025-12-20,,Failed,Address Issue,SpeedLink
FULL_005765,ORD_005765,Dubai Hub,Zone D,2025-12-24,,Pending,,QuickShip
FULL_005766,ORD_005766,Sharjah Hub,Zone B,2025-12-05,2025-12-05,On Time,,QuickShip
FULL_005767,ORD_005767,Dubai Hub,Zone D,2025-11-10,2025-11-09,On Time,,QuickShip
FULL_005768,ORD_005768,Dubai Hub,Zone C,2025-11-21,2025-11-20,On Time,,FastTrack
FULL_005769,ORD_005769,Dubai Hub,Zone F,2026-01-07,2026-01-05,On Time,,QuickShip
FULL_005770,ORD_005770,Sharjah Hub,Zone F,2025-11-04,2025-11-07,Delayed,Warehouse Delay,QuickShip
FULL_005771,ORD_005771,Abu Dhabi Hub,Zone F,2025-11-29,2025-11-27,On Time,,QuickShip
FULL_005772,ORD_005772,Sharjah Hub,Zone B,2025-10-14,2025-10-18,Delayed,Customer Unavailable,QuickShip
FULL_005773,ORD_005773,Dubai Hub,Zone C,2025-11-08,2025-11-07,On Time,,QuickShip
FULL_005774,ORD_005774,Abu Dhabi Hub,Zone A,2025-12-04,2025-12-04,On Time,,SpeedLink
FULL_005775,ORD_005775,Sharjah Hub,Zone A,2025-12-18,2025-12-18,On Time,,SpeedLink
FULL_005776,ORD_005776,Dubai Hub,Zone E,2025-12-21,,Pending,,FastTrack
FULL_005777,ORD_005777,Dubai Hub,Zone B,2025-11-05,2025-11-05,On Time,,FastTrack
