fulfillment_id,order_id,warehouse_hub,delivery_zone,promised_date,actual_delivery_date,delivery_status,delay_reason,delivery_partner
FUL_ORD_007043,ORD_007043,Dubai Hub,Zone A,10/23/2025,,Pending,,FastTrack
FUL_ORD_007044,ORD_007044,Abu Dhabi Hub,Zone F,11/12/2025,,Failed,,FastTrack
FUL_ORD_007045,ORD_007045,Sharjah Hub,Zone B,12/24/2025,12/24/2025,On Time,,SpeedLink
FUL_ORD_007046,ORD_007046,Sharjah Hub,Zone F,12/25/2025,12/26/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_007047,ORD_007047,Abu Dhabi Hub,Zone F,12/11/2025,12/11/2025,On Time,,QuickShip
FUL_ORD_007048,ORD_007048,Dubai Hub,Zone E,12/10/2025,12/10/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_007049,ORD_007049,Dubai Hub,Zone B,12/21/2025,12/21/2025,On Time,,QuickShip
FUL_ORD_007050,ORD_007050,Sharjah Hub,Zone E,12/23/2025,12/23/2025,On Time,,FastTrack
FUL_ORD_007051,ORD_007051,Abu Dhabi Hub,Zone D,11/26/2025,11/28/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_007052,ORD_007052,Abu Dhabi Hub,Zone F,11/14/2025,,Failed,,FastTrack
FUL_ORD_007053,ORD_007053,Sharjah Hub,Zone C,12/8/2025,12/9/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_007054,ORD_007054,Dubai Hub,Zone B,10/27/2025,10/27/2025,On Time,,QuickShip
FUL_ORD_007055,ORD_007055,Sharjah Hub,Zone C,1/3/2026,1/3/2026,On Time,,FastTrack
FUL_ORD_007056,ORD_007056,Dubai Hub,Zone C,10/23/2025,10/23/2025,On Time,,FastTrack
FUL_ORD_007057,ORD_007057,Sharjah Hub,Zone A,12/10/2025,12/10/2025,On Time,,QuickShip
FUL_ORD_007058,ORD_007058,Dubai Hub,Zone D,12/27/2025,12/27/2025,On Time,,SpeedLink
FUL_ORD_007059,ORD_007059,Sharjah Hub,Zone A,12/22/2025,12/22/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_007060,ORD_007060,Abu Dhabi Hub,Zone E,11/13/2025,11/13/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_007061,ORD_007061,Dubai Hub,Zone F,10/21/2025,10/21/2025,On Time,,QuickShip
FUL_ORD_007062,ORD_007062,Abu Dhabi Hub,Zone F,1/7/2026,1/7/2026,On Time,,QuickShip
FUL_ORD_007063,ORD_007063,Dubai Hub,Zone B,12/22/2025,,Pending,,QuickShip
FUL_ORD_007064,ORD_007064,Abu Dhabi Hub,Zone F,12/8/2025,12/8/2025,On Time,,SpeedLink
FUL_ORD_007065,ORD_007065,Dubai Hub,Zone B,12/28/2025,12/28/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_007066,ORD_007066,Sharjah Hub,Zone E,11/9/2025,11/10/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_007067,ORD_007067,Abu Dhabi Hub,Zone C,11/28/2025,11/28/2025,On Time,,QuickShip
FUL_ORD_007068,ORD_007068,Dubai Hub,Zone C,12/13/2025,,Failed,,FastTrack
FUL_ORD_007069,ORD_007069,Abu Dhabi Hub,Zone F,1/3/2026,1/3/2026,On Time,,QuickShip
FUL_ORD_007070,ORD_007070,Sharjah Hub,Zone F,10/12/2025,10/12/2025,On Time,,SpeedLink
FUL_ORD_007071,ORD_007071,Sharjah Hub,Zone E,12/8/2025,12/8/2025,On Time,,SpeedLink
FUL_ORD_007072,ORD_007072,Sharjah Hub,Zone A,11/7/2025,11/7/2025,On Time,,QuickShip
FUL_ORD_007073,ORD_007073,Dubai Hub,Zone E,11/15/2025,11/15/2025,On Time,,FastTrack
FUL_ORD_007074,ORD_007074,Dubai Hub,Zone B,12/18/2025,12/18/2025,On Time,,QuickShip
FUL_ORD_007075,ORD_007075,Dubai Hub,Zone D,11/3/2025,11/5/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_007076,ORD_007076,Abu Dhabi Hub,Zone C,11/29/2025,11/29/2025,On Time,,FastTrack
FUL_ORD_007077,ORD_007077,Abu Dhabi Hub,Zone D,10/16/2025,10/16/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_007078,ORD_007078,Dubai Hub,Zone A,10/9/2025,10/9/2025,On Time,,FastTrack
FUL_ORD_007079,ORD_007079,Abu Dhabi Hub,Zone A,11/16/2025,11/16/2025,On Time,,SpeedLink
FUL_ORD_007080,ORD_007080,Sharjah Hub,Zone E,12/1/2025,12/1/2025,On Time,,FastTrack
FUL_ORD_007081,ORD_007081,Abu Dhabi Hub,Zone F,11/16/2025,11/16/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_007082,ORD_007082,Sharjah Hub,Zone D,11/19/2025,11/19/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_007083,ORD_007083,Sharjah Hub,Zone C,12/10/2025,12/10/2025,On Time,,FastTrack
FUL_ORD_007084,ORD_007084,Abu Dhabi Hub,Zone C,10/12/2025,10/12/2025,On Time,,QuickShip
FUL_ORD_007085,ORD_007085,Sharjah Hub,Zone F,10/13/2025,10/13/2025,On Time,,FastTrack
FUL_ORD_007086,ORD_007086,Sharjah Hub,Zone C,10/29/2025,10/29/2025,On Time,,QuickShip
FUL_ORD_007087,ORD_007087,Dubai Hub,Zone F,10/12/2025,10/12/2025,On Time,,SpeedLink
FUL_ORD_007088,ORD_007088,Sharjah Hub,Zone F,10/17/2025,10/17/2025,On Time,,FastTrack
FUL_ORD_007089,ORD_007089,Sharjah Hub,Zone E,10/26/2025,10/26/2025,On Time,,QuickShip
FUL_ORD_007090,ORD_007090,Dubai Hub,Zone A,12/3/2025,12/3/2025,On Time,,FastTrack
FUL_ORD_007091,ORD_007091,Abu Dhabi Hub,Zone C,12/19/2025,12/19/2025,On Time,,QuickShip
FUL_ORD_007092,ORD_007092,Abu Dhabi Hub,Zone D,12/4/2025,12/4/2025,On Time,,QuickShip
FUL_ORD_007093,ORD_007093,Dubai Hub,Zone A,12/19/2025,12/19/2025,On Time,,QuickShip
FUL_ORD_007094,ORD_007094,Dubai Hub,Zone F,11/3/2025,11/3/2025,On Time,,FastTrack
FUL_ORD_007095,ORD_007095,Abu Dhabi Hub,Zone E,12/7/2025,12/7/2025,On Time,,SpeedLink
FUL_ORD_007096,ORD_007096,Sharjah Hub,Zone B,12/31/2025,,Failed,,QuickShip
FUL_ORD_007097,ORD_007097,Abu Dhabi Hub,Zone C,1/7/2026,1/7/2026,On Time,,SpeedLink
FUL_ORD_007098,ORD_007098,Abu Dhabi Hub,Zone B,11/1/2025,11/2/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_007099,ORD_007099,Abu Dhabi Hub,Zone D,10/29/2025,10/29/2025,On Time,,QuickShip
FUL_ORD_007100,ORD_007100,Dubai Hub,Zone B,11/28/2025,11/28/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_007101,ORD_007101,Dubai Hub,Zone C,11/7/2025,11/8/2025,Delayed,Rider Unavailable,FastTrack
FUL_ORD_007102,ORD_007102,Dubai Hub,Zone F,11/23/2025,11/23/2025,On Time,,FastTrack
FUL_ORD_007103,ORD_007103,Dubai Hub,Zone F,12/13/2025,12/13/2025,On Time,,SpeedLink
FUL_ORD_007104,ORD_007104,Dubai Hub,Zone D,12/28/2025,12/28/2025,On Time,,QuickShip
FUL_ORD_007105,ORD_007105,Abu Dhabi Hub,Zone A,11/2/2025,11/2/2025,On Time,,SpeedLink
FUL_ORD_007106,ORD_007106,Dubai Hub,Zone C,11/30/2025,11/30/2025,On Time,,QuickShip
FUL_ORD_007107,ORD_007107,Sharjah Hub,Zone B,12/30/2025,12/30/2025,On Time,,SpeedLink
FUL_ORD_007108,ORD_007108,Abu Dhabi Hub,Zone B,11/16/2025,11/18/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_007109,ORD_007109,Sharjah Hub,Zone A,11/7/2025,11/7/2025,On Time,,QuickShip
FUL_ORD_007110,ORD_007110,Sharjah Hub,Zone F,12/18/2025,12/20/2025,Delayed,Address Issue,FastTrack
FUL_ORD_007111,ORD_007111,Dubai Hub,Zone A,12/28/2025,12/28/2025,On Time,,SpeedLink
FUL_ORD_007112,ORD_007112,Abu Dhabi Hub,Zone C,10/12/2025,10/12/2025,On Time,,SpeedLink
FUL_ORD_007113,ORD_007113,Abu Dhabi Hub,Zone E,1/2/2026,1/2/2026,On Time,,FastTrack
FUL_ORD_007114,ORD_007114,Dubai Hub,Zone F,11/17/2025,11/17/2025,On Time,,SpeedLink
FUL_ORD_007115,ORD_007115,Dubai Hub,Zone E,11/30/2025,11/30/2025,On Time,,FastTrack
FUL_ORD_007116,ORD_007116,Sharjah Hub,Zone E,12/1/2025,12/1/2025,On Time,,SpeedLink
FUL_ORD_007117,ORD_007117,Dubai Hub,Zone B,10/27/2025,10/27/2025,On Time,,QuickShip
FUL_ORD_007118,ORD_007118,Abu Dhabi Hub,Zone B,10/20/2025,10/20/2025,On Time,,SpeedLink
FUL_ORD_007119,ORD_007119,Abu Dhabi Hub,Zone C,12/19/2025,12/19/2025,Delayed,Rider Unavailable,SpeedLink
FUL_ORD_007120,ORD_007120,Dubai Hub,Zone F,12/21/2025,12/22/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_007121,ORD_007121,Abu Dhabi Hub,Zone E,10/22/2025,10/22/2025,On Time,,SpeedLink
FUL_ORD_007122,ORD_007122,Sharjah Hub,Zone A,1/6/2026,1/6/2026,On Time,,SpeedLink
FUL_ORD_007123,ORD_007123,Abu Dhabi Hub,Zone B,10/17/2025,10/17/2025,On Time,,QuickShip
FUL_ORD_007124,ORD_007124,Abu Dhabi Hub,Zone C,12/26/2025,12/26/2025,On Time,,QuickShip
FUL_ORD_007125,ORD_007125,Abu Dhabi Hub,Zone E,10/21/2025,10/21/2025,On Time,,FastTrack
FUL_ORD_007126,ORD_007126,Abu Dhabi Hub,Zone F,11/27/2025,11/27/2025,On Time,,FastTrack
FUL_ORD_007127,ORD_007127,Dubai Hub,Zone E,12/6/2025,12/6/2025,On Time,,SpeedLink
FUL_ORD_007128,ORD_007128,Dubai Hub,Zone B,11/22/2025,11/22/2025,On Time,,SpeedLink
FUL_ORD_007129,ORD_007129,Sharjah Hub,Zone A,10/10/2025,10/10/2025,On Time,,SpeedLink
FUL_ORD_007130,ORD_007130,Dubai Hub,Zone F,11/13/2025,11/13/2025,Delayed,Warehouse Delay,QuickShip
FUL_ORD_007131,ORD_007131,Abu Dhabi Hub,Zone D,10/30/2025,,Pending,,QuickShip
FUL_ORD_007132,ORD_007132,Abu Dhabi Hub,Zone A,11/5/2025,11/5/2025,On Time,,FastTrack
FUL_ORD_007133,ORD_007133,Sharjah Hub,Zone C,10/13/2025,10/14/2025,Delayed,Address Issue,FastTrack
FUL_ORD_007134,ORD_007134,Sharjah Hub,Zone D,12/21/2025,12/21/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_007135,ORD_007135,Sharjah Hub,Zone E,10/27/2025,10/27/2025,On Time,,SpeedLink
FUL_ORD_007136,ORD_007136,Abu Dhabi Hub,Zone D,11/29/2025,11/29/2025,On Time,,FastTrack
FUL_ORD_007137,ORD_007137,Sharjah Hub,Zone C,11/23/2025,11/23/2025,On Time,,QuickShip
FUL_ORD_007138,ORD_007138,Sharjah Hub,Zone A,11/11/2025,11/11/2025,On Time,,SpeedLink
FUL_ORD_007139,ORD_007139,Sharjah Hub,Zone F,11/9/2025,11/9/2025,On Time,,QuickShip
FUL_ORD_007140,ORD_007140,Dubai Hub,Zone E,12/11/2025,12/11/2025,On Time,,FastTrack
FUL_ORD_007141,ORD_007141,Sharjah Hub,Zone C,12/10/2025,12/10/2025,On Time,,QuickShip
FUL_ORD_007142,ORD_007142,Dubai Hub,Zone A,1/7/2026,1/7/2026,On Time,,SpeedLink
FUL_ORD_007143,ORD_007143,Dubai Hub,Zone D,12/4/2025,12/6/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_007144,ORD_007144,Abu Dhabi Hub,Zone E,1/5/2026,1/5/2026,On Time,,SpeedLink
FUL_ORD_007145,ORD_007145,Dubai Hub,Zone D,12/16/2025,12/16/2025,On Time,,QuickShip
FUL_ORD_007146,ORD_007146,Sharjah Hub,Zone B,11/30/2025,11/30/2025,Delayed,Warehouse Delay,QuickShip
FUL_ORD_007147,ORD_007147,Sharjah Hub,Zone E,12/22/2025,12/22/2025,On Time,,QuickShip
FUL_ORD_007148,ORD_007148,Abu Dhabi Hub,Zone E,10/11/2025,10/11/2025,On Time,,FastTrack
FUL_ORD_007149,ORD_007149,Sharjah Hub,Zone C,12/31/2025,,Failed,,FastTrack
FUL_ORD_007150,ORD_007150,Sharjah Hub,Zone C,1/6/2026,1/6/2026,On Time,,SpeedLink
FUL_ORD_007151,ORD_007151,Abu Dhabi Hub,Zone C,11/23/2025,11/23/2025,On Time,,SpeedLink
FUL_ORD_007152,ORD_007152,Abu Dhabi Hub,Zone E,12/21/2025,12/21/2025,On Time,,SpeedLink
FUL_ORD_007153,ORD_007153,Dubai Hub,Zone C,12/18/2025,,Pending,,FastTrack
FUL_ORD_007154,ORD_007154,Dubai Hub,Zone E,11/26/2025,11/26/2025,On Time,,QuickShip
FUL_ORD_007155,ORD_007155,Abu Dhabi Hub,Zone D,12/19/2025,,Failed,,SpeedLink
FUL_ORD_007156,ORD_007156,Dubai Hub,Zone C,10/15/2025,10/15/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_007157,ORD_007157,Sharjah Hub,Zone A,12/17/2025,12/17/2025,On Time,,SpeedLink
FUL_ORD_007158,ORD_007158,Sharjah Hub,Zone E,1/6/2026,1/6/2026,On Time,,FastTrack
FUL_ORD_007159,ORD_007159,Sharjah Hub,Zone F,10/31/2025,10/31/2025,On Time,,SpeedLink
FUL_ORD_007160,ORD_007160,Sharjah Hub,Zone A,10/25/2025,10/25/2025,On Time,,QuickShip
FUL_ORD_007161,ORD_007161,Dubai Hub,Zone D,12/22/2025,12/22/2025,On Time,,FastTrack
FUL_ORD_007162,ORD_007162,Abu Dhabi Hub,Zone D,11/18/2025,11/18/2025,On Time,,QuickShip
FUL_ORD_007163,ORD_007163,Sharjah Hub,Zone D,12/23/2025,12/23/2025,On Time,,FastTrack
FUL_ORD_007164,ORD_007164,Dubai Hub,Zone F,11/3/2025,11/3/2025,On Time,,QuickShip
FUL_ORD_007165,ORD_007165,Dubai Hub,Zone D,10/16/2025,10/16/2025,On Time,,FastTrack
FUL_ORD_007166,ORD_007166,Abu Dhabi Hub,Zone A,12/3/2025,12/5/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_007167,ORD_007167,Abu Dhabi Hub,Zone B,10/28/2025,10/28/2025,On Time,,SpeedLink
FUL_ORD_007168,ORD_007168,Dubai Hub,Zone A,11/29/2025,11/29/2025,On Time,,SpeedLink
FUL_ORD_007169,ORD_007169,Sharjah Hub,Zone A,11/25/2025,11/25/2025,On Time,,FastTrack
FUL_ORD_007170,ORD_007170,Abu Dhabi Hub,Zone A,11/9/2025,11/9/2025,On Time,,SpeedLink
FUL_ORD_007171,ORD_007171,Sharjah Hub,Zone A,12/15/2025,12/15/2025,On Time,,SpeedLink
FUL_ORD_007172,ORD_007172,Dubai Hub,Zone F,11/9/2025,11/9/2025,On Time,,QuickShip
FUL_ORD_007173,ORD_007173,Sharjah Hub,Zone A,10/30/2025,10/31/2025,Delayed,Address Issue,FastTrack
FUL_ORD_007174,ORD_007174,Abu Dhabi Hub,Zone D,10/14/2025,,Pending,,SpeedLink
FUL_ORD_007175,ORD_007175,Sharjah Hub,Zone D,11/28/2025,11/28/2025,On Time,,SpeedLink
FUL_ORD_007176,ORD_007176,Abu Dhabi Hub,Zone C,11/2/2025,11/2/2025,On Time,,SpeedLink
FUL_ORD_007177,ORD_007177,Abu Dhabi Hub,Zone E,11/19/2025,11/19/2025,On Time,,FastTrack
FUL_ORD_007178,ORD_007178,Abu Dhabi Hub,Zone F,10/14/2025,10/14/2025,On Time,,QuickShip
FUL_ORD_007179,ORD_007179,Dubai Hub,Zone A,11/12/2025,11/12/2025,On Time,,SpeedLink
FUL_ORD_007180,ORD_007180,Sharjah Hub,Zone B,12/30/2025,12/30/2025,On Time,,QuickShip
FUL_ORD_007181,ORD_007181,Sharjah Hub,Zone A,12/15/2025,12/15/2025,On Time,,SpeedLink
FUL_ORD_007182,ORD_007182,Dubai Hub,Zone D,12/4/2025,12/4/2025,On Time,,FastTrack
FUL_ORD_007183,ORD_007183,Sharjah Hub,Zone C,11/2/2025,11/2/2025,On Time,,QuickShip
FUL_ORD_007184,ORD_007184,Sharjah Hub,Zone D,11/12/2025,11/12/2025,On Time,,SpeedLink
FUL_ORD_007185,ORD_007185,Abu Dhabi Hub,Zone E,1/1/2026,1/2/2026,Delayed,Rider Unavailable,SpeedLink
FUL_ORD_007186,ORD_007186,Dubai Hub,Zone C,10/22/2025,10/24/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_007187,ORD_007187,Abu Dhabi Hub,Zone B,10/20/2025,10/20/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_007188,ORD_007188,Sharjah Hub,Zone F,10/20/2025,10/20/2025,On Time,,SpeedLink
FUL_ORD_007189,ORD_007189,Sharjah Hub,Zone E,12/26/2025,12/26/2025,On Time,,QuickShip
FUL_ORD_007190,ORD_007190,Abu Dhabi Hub,Zone F,10/10/2025,10/12/2025,Delayed,Rider Unavailable,SpeedLink
FUL_ORD_007191,ORD_007191,Dubai Hub,Zone E,10/24/2025,10/24/2025,On Time,,FastTrack
FUL_ORD_007192,ORD_007192,Dubai Hub,Zone B,1/1/2026,,Pending,,QuickShip
FUL_ORD_007193,ORD_007193,Sharjah Hub,Zone C,11/18/2025,11/18/2025,On Time,,SpeedLink
FUL_ORD_007194,ORD_007194,Sharjah Hub,Zone C,1/4/2026,1/4/2026,On Time,,QuickShip
FUL_ORD_007195,ORD_007195,Dubai Hub,Zone D,12/2/2025,12/4/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_007196,ORD_007196,Dubai Hub,Zone B,11/20/2025,11/20/2025,On Time,,FastTrack
FUL_ORD_007197,ORD_007197,Sharjah Hub,Zone A,11/10/2025,11/10/2025,On Time,,FastTrack
FUL_ORD_007198,ORD_007198,Dubai Hub,Zone C,12/23/2025,12/23/2025,On Time,,FastTrack
FUL_ORD_007199,ORD_007199,Abu Dhabi Hub,Zone B,12/28/2025,,Pending,,SpeedLink
FUL_ORD_007200,ORD_007200,Abu Dhabi Hub,Zone F,11/15/2025,11/15/2025,On Time,,FastTrack
FUL_ORD_007201,ORD_007201,Sharjah Hub,Zone D,10/15/2025,10/15/2025,On Time,,SpeedLink
FUL_ORD_007202,ORD_007202,Dubai Hub,Zone D,12/27/2025,12/27/2025,On Time,,QuickShip
FUL_ORD_007203,ORD_007203,Sharjah Hub,Zone C,12/21/2025,12/21/2025,On Time,,QuickShip
FUL_ORD_007204,ORD_007204,Abu Dhabi Hub,Zone D,12/21/2025,12/21/2025,On Time,,SpeedLink
FUL_ORD_007205,ORD_007205,Dubai Hub,Zone A,11/26/2025,,Failed,,FastTrack
FUL_ORD_007206,ORD_007206,Sharjah Hub,Zone C,10/28/2025,10/28/2025,On Time,,QuickShip
FUL_ORD_007207,ORD_007207,Abu Dhabi Hub,Zone E,12/7/2025,12/7/2025,On Time,,SpeedLink
FUL_ORD_007208,ORD_007208,Sharjah Hub,Zone B,10/14/2025,10/14/2025,On Time,,FastTrack
FUL_ORD_007209,ORD_007209,Sharjah Hub,Zone F,11/28/2025,11/28/2025,On Time,,FastTrack
FUL_ORD_007210,ORD_007210,Abu Dhabi Hub,Zone D,12/23/2025,12/23/2025,On Time,,SpeedLink
FUL_ORD_007211,ORD_007211,Dubai Hub,Zone A,10/12/2025,10/12/2025,Delayed,Address Issue,QuickShip
FUL_ORD_007212,ORD_007212,Dubai Hub,Zone C,12/20/2025,12/20/2025,On Time,,SpeedLink
FUL_ORD_007213,ORD_007213,Abu Dhabi Hub,Zone C,11/26/2025,11/26/2025,On Time,,QuickShip
FUL_ORD_007214,ORD_007214,Abu Dhabi Hub,Zone C,11/23/2025,11/23/2025,On Time,,FastTrack
FUL_ORD_007215,ORD_007215,Abu Dhabi Hub,Zone F,11/6/2025,11/6/2025,On Time,,QuickShip
FUL_ORD_007216,ORD_007216,Sharjah Hub,Zone A,10/18/2025,10/20/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_007217,ORD_007217,Sharjah Hub,Zone F,12/19/2025,12/19/2025,On Time,,SpeedLink
FUL_ORD_007218,ORD_007218,Abu Dhabi Hub,Zone D,10/21/2025,10/21/2025,On Time,,QuickShip
FUL_ORD_007219,ORD_007219,Abu Dhabi Hub,Zone C,11/10/2025,11/10/2025,On Time,,FastTrack
FUL_ORD_007220,ORD_007220,Dubai Hub,Zone F,11/5/2025,11/5/2025,On Time,,SpeedLink
FUL_ORD_007221,ORD_007221,Sharjah Hub,Zone E,11/26/2025,11/26/2025,Delayed,Rider Unavailable,QuickShip
FUL_ORD_007222,ORD_007222,Dubai Hub,Zone E,10/28/2025,10/28/2025,On Time,,QuickShip
FUL_ORD_007223,ORD_007223,Sharjah Hub,Zone A,10/10/2025,10/12/2025,Delayed,Traffic/Weather,FastTrack
FUL_ORD_007224,ORD_007224,Abu Dhabi Hub,Zone F,11/9/2025,11/9/2025,On Time,,SpeedLink
FUL_ORD_007225,ORD_007225,Dubai Hub,Zone C,12/30/2025,12/30/2025,On Time,,QuickShip
FUL_ORD_007226,ORD_007226,Abu Dhabi Hub,Zone C,10/28/2025,10/28/2025,On Time,,QuickShip
FUL_ORD_007227,ORD_007227,Abu Dhabi Hub,Zone B,12/9/2025,12/11/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_007228,ORD_007228,Sharjah Hub,Zone A,10/23/2025,10/24/2025,Delayed,Customer Unavailable,QuickShip
FUL_ORD_007229,ORD_007229,Abu Dhabi Hub,Zone C,12/13/2025,12/13/2025,On Time,,FastTrack
FUL_ORD_007230,ORD_007230,Abu Dhabi Hub,Zone C,10/28/2025,10/28/2025,On Time,,QuickShip
FUL_ORD_007231,ORD_007231,Abu Dhabi Hub,Zone C,12/27/2025,12/29/2025,Delayed,Warehouse Delay,FastTrack
FUL_ORD_007232,ORD_007232,Abu Dhabi Hub,Zone D,10/14/2025,10/14/2025,On Time,,QuickShip
FUL_ORD_007233,ORD_007233,Dubai Hub,Zone A,10/31/2025,11/1/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_007234,ORD_007234,Abu Dhabi Hub,Zone B,12/30/2025,,Failed,,QuickShip
FUL_ORD_007235,ORD_007235,Sharjah Hub,Zone C,11/24/2025,11/24/2025,On Time,,FastTrack
FUL_ORD_007236,ORD_007236,Sharjah Hub,Zone F,11/19/2025,11/19/2025,On Time,,QuickShip
FUL_ORD_007237,ORD_007237,Dubai Hub,Zone A,12/21/2025,12/22/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_007238,ORD_007238,Abu Dhabi Hub,Zone F,11/13/2025,11/13/2025,On Time,,QuickShip
FUL_ORD_007239,ORD_007239,Dubai Hub,Zone E,12/16/2025,,Pending,,QuickShip
FUL_ORD_007240,ORD_007240,Dubai Hub,Zone F,11/28/2025,11/28/2025,On Time,,QuickShip
FUL_ORD_007241,ORD_007241,Abu Dhabi Hub,Zone E,12/26/2025,12/28/2025,Delayed,Customer Unavailable,SpeedLink
FUL_ORD_007242,ORD_007242,Abu Dhabi Hub,Zone D,12/29/2025,12/29/2025,On Time,,SpeedLink
FUL_ORD_007243,ORD_007243,Sharjah Hub,Zone B,10/21/2025,10/22/2025,Delayed,Traffic/Weather,QuickShip
FUL_ORD_007244,ORD_007244,Dubai Hub,Zone B,12/5/2025,12/5/2025,On Time,,QuickShip
FUL_ORD_007245,ORD_007245,Dubai Hub,Zone B,10/11/2025,10/11/2025,On Time,,FastTrack
FUL_ORD_007246,ORD_007246,Abu Dhabi Hub,Zone A,12/5/2025,12/5/2025,On Time,,SpeedLink
FUL_ORD_007247,ORD_007247,Abu Dhabi Hub,Zone B,11/20/2025,11/20/2025,On Time,,FastTrack
FUL_ORD_007248,ORD_007248,Sharjah Hub,Zone F,10/24/2025,10/24/2025,On Time,,FastTrack
FUL_ORD_007249,ORD_007249,Dubai Hub,Zone D,10/30/2025,10/30/2025,Delayed,Address Issue,SpeedLink
FUL_ORD_007250,ORD_007250,Dubai Hub,Zone D,12/11/2025,12/11/2025,On Time,,QuickShip
FUL_ORD_007251,ORD_007251,Dubai Hub,Zone E,11/12/2025,11/12/2025,On Time,,QuickShip
FUL_ORD_007252,ORD_007252,Sharjah Hub,Zone B,10/23/2025,10/25/2025,Delayed,Warehouse Delay,SpeedLink
FUL_ORD_007253,ORD_007253,Sharjah Hub,Zone B,12/30/2025,12/30/2025,On Time,,FastTrack
FUL_ORD_007254,ORD_007254,Abu Dhabi Hub,Zone E,10/23/2025,10/25/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_007255,ORD_007255,Sharjah Hub,Zone B,12/3/2025,12/3/2025,On Time,,QuickShip
FUL_ORD_007256,ORD_007256,Sharjah Hub,Zone F,12/11/2025,12/11/2025,On Time,,SpeedLink
FUL_ORD_007257,ORD_007257,Dubai Hub,Zone B,12/3/2025,,Failed,,QuickShip
FUL_ORD_007258,ORD_007258,Dubai Hub,Zone A,10/13/2025,10/14/2025,Delayed,Customer Unavailable,FastTrack
FUL_ORD_007259,ORD_007259,Dubai Hub,Zone E,12/14/2025,12/14/2025,On Time,,SpeedLink
FUL_ORD_007260,ORD_007260,Abu Dhabi Hub,Zone E,11/20/2025,11/20/2025,On Time,,QuickShip
FUL_ORD_007261,ORD_007261,Sharjah Hub,Zone C,10/29/2025,10/29/2025,On Time,,SpeedLink
FUL_ORD_007262,ORD_007262,Dubai Hub,Zone C,10/24/2025,,Pending,,SpeedLink
FUL_ORD_007263,ORD_007263,Sharjah Hub,Zone A,10/24/2025,10/24/2025,On Time,,SpeedLink
FUL_ORD_007264,ORD_007264,Abu Dhabi Hub,Zone F,11/8/2025,11/8/2025,On Time,,SpeedLink
FUL_ORD_007265,ORD_007265,Dubai Hub,Zone A,12/9/2025,12/9/2025,On Time,,FastTrack
FUL_ORD_007266,ORD_007266,Sharjah Hub,Zone B,12/30/2025,12/30/2025,On Time,,FastTrack
FUL_ORD_007267,ORD_007267,Sharjah Hub,Zone B,12/26/2025,12/26/2025,On Time,,FastTrack
FUL_ORD_007268,ORD_007268,Abu Dhabi Hub,Zone A,10/27/2025,10/27/2025,On Time,,SpeedLink
FUL_ORD_007269,ORD_007269,Abu Dhabi Hub,Zone D,11/4/2025,11/4/2025,On Time,,SpeedLink
FUL_ORD_007270,ORD_007270,Dubai Hub,Zone D,11/19/2025,11/19/2025,On Time,,QuickShip
FUL_ORD_007271,ORD_007271,Abu Dhabi Hub,Zone E,12/20/2025,12/20/2025,On Time,,SpeedLink
FUL_ORD_007272,ORD_007272,Dubai Hub,Zone D,12/30/2025,12/30/2025,On Time,,QuickShip
FUL_ORD_007273,ORD_007273,Abu Dhabi Hub,Zone A,12/15/2025,12/15/2025,Delayed,Traffic/Weather,SpeedLink
FUL_ORD_007274,ORD_007274,Abu Dhabi Hub,Zone C,11/22/2025,11/22/2025,On Time,,QuickShip
FUL_ORD_007275,ORD_007275,Abu Dhabi Hub,Zone A,10/21/2025,10/21/2025,On Time,,QuickShip
FUL_ORD_007276,ORD_007276,Sharjah Hub,Zone A,12/9/2025,,Pending,,FastTrack
FUL_ORD_007277,ORD_007277,Abu Dhabi Hub,Zone D,1/8/2026,1/8/2026,On Time,,FastTrack
