item_id,order_id,product_category,product_name,quantity,unit_price,item_total
ITEM_010292,ORD_005849,Groceries,Organic Vegetables Box,2,47.18,94.36
ITEM_010293,ORD_005849,Beauty,Neutrogena Sunscreen,3,45.56,136.68
ITEM_010294,ORD_005850,Fashion,Nike Air Max,1,510.75,510.75
ITEM_010295,ORD_005851,Electronics,Sony WH-1000XM5,3,56.06,168.18
ITEM_010296,ORD_005851,Beauty,Maybelline Mascara,1,231.21,231.21
ITEM_010297,ORD_005852,Home & Kitchen,Braun Blender,3,84.56,253.68
ITEM_010298,ORD_005852,Fashion,Calvin Klein Watch,3,97.0,291.0
ITEM_010299,ORD_005853,Beauty,MAC Lipstick,3,128.74,386.22
ITEM_010300,ORD_005853,Fashion,Calvin Klein Watch,2,473.09,946.18
ITEM_010301,ORD_005854,Fashion,Ray-Ban Sunglasses,1,582.93,582.93
ITEM_010302,ORD_005855,Electronics,Canon EOS Camera,3,528.42,1585.26
ITEM_010303,ORD_005856,Home & Kitchen,Braun Blender,1,417.35,417.35
ITEM_010304,ORD_005857,Groceries,Fresh Fruits Basket,2,249.35,498.7
ITEM_010305,ORD_005857,Beauty,Dove Shampoo,2,207.97,415.94
ITEM_010306,ORD_005858,Fashion,Mango Jacket,3,118.07,354.21
ITEM_010307,ORD_005859,Beauty,Gillette Razor,2,114.7,229.4
ITEM_010308,ORD_005859,Electronics,iPhone 14 Pro,1,317.93,317.93
ITEM_010309,ORD_005859,Home & Kitchen,KitchenAid Mixer,2,75.06,150.12
ITEM_010310,ORD_005859,Fashion,Calvin Klein Watch,3,61.97,185.91
ITEM_010311,ORD_005860,Home & Kitchen,Braun Blender,1,862.96,862.96
ITEM_010312,ORD_005861,Groceries,Coca Cola Pack,1,1707.71,1707.71
ITEM_010313,ORD_005862,Electronics,Samsung Galaxy S23,3,88.72,266.16
ITEM_010314,ORD_005863,Beauty,Gillette Razor,1,168.77,168.77
ITEM_010315,ORD_005863,Groceries,Coca Cola Pack,2,82.65,165.3
ITEM_010316,ORD_005864,Beauty,Gillette Razor,2,74.0,148.0
ITEM_010317,ORD_005864,Electronics,iPad Air,3,135.0,405.0
ITEM_010318,ORD_005865,Beauty,MAC Lipstick,3,122.22,366.66
ITEM_010319,ORD_005866,Groceries,Lay's Chips,1,136.29,136.29
ITEM_010320,ORD_005866,Fashion,Ray-Ban Sunglasses,3,134.45,403.35
ITEM_010321,ORD_005867,Electronics,JBL Speaker,3,104.6,313.8
ITEM_010322,ORD_005868,Home & Kitchen,Braun Blender,1,736.26,736.26
ITEM_010323,ORD_005869,Home & Kitchen,Bosch Dishwasher,1,1462.42,1462.42
ITEM_010324,ORD_005870,Home & Kitchen,Nespresso Machine,2,73.29,146.58
ITEM_010325,ORD_005871,Fashion,Mango Jacket,2,432.62,865.24
ITEM_010326,ORD_005872,Groceries,Kellogg's Cereal,3,49.96,149.88
ITEM_010327,ORD_005873,Electronics,iPhone 14 Pro,3,84.97,254.91
ITEM_010328,ORD_005873,Groceries,Basmati Rice 5kg,1,177.12,177.12
ITEM_010329,ORD_005874,Fashion,Mango Jacket,2,438.5,877.0
ITEM_010330,ORD_005875,Electronics,iPhone 14 Pro,3,124.85,374.55
ITEM_010331,ORD_005875,Home & Kitchen,Le Creuset Pot,2,134.47,268.94
ITEM_010332,ORD_005876,Beauty,Maybelline Mascara,1,271.44,271.44
ITEM_010333,ORD_005876,Electronics,Sony WH-1000XM5,3,87.22,261.66
ITEM_010334,ORD_005877,Electronics,Dell XPS Laptop,1,162.29,162.29
ITEM_010335,ORD_005877,Home & Kitchen,Bosch Dishwasher,2,150.41,300.82
ITEM_010336,ORD_005878,Groceries,Nutella Jar,1,935.51,935.51
ITEM_010337,ORD_005879,Home & Kitchen,Tefal Cookware,1,918.28,918.28
ITEM_010338,ORD_005880,Beauty,Gillette Razor,1,729.09,729.09
ITEM_010339,ORD_005881,Electronics,PS5 Console,1,311.62,311.62
ITEM_010340,ORD_005881,Fashion,Adidas Hoodie,3,162.52,487.56
ITEM_010341,ORD_005882,Electronics,Samsung Galaxy S23,3,215.74,647.22
ITEM_010342,ORD_005883,Electronics,Canon EOS Camera,1,33.73,33.73
ITEM_010343,ORD_005883,Beauty,Neutrogena Sunscreen,2,14.79,29.58
ITEM_010344,ORD_005883,Fashion,Levi's Jeans,3,13.4,40.2
ITEM_010345,ORD_005884,Beauty,Olay Moisturizer,2,67.5,135.0
ITEM_010346,ORD_005884,Electronics,"LG 55"" OLED TV",3,117.98,353.94
ITEM_010347,ORD_005885,Fashion,Levi's Jeans,3,106.73,320.19
ITEM_010348,ORD_005885,Groceries,Barilla Pasta,2,182.16,364.32
ITEM_010349,ORD_005886,Groceries,Barilla Pasta,2,185.72,371.44
ITEM_010350,ORD_005887,Fashion,H&M T-Shirt,1,428.6,428.6
ITEM_010351,ORD_005887,Electronics,iPad Air,2,145.4,290.8
ITEM_010352,ORD_005888,Beauty,Maybelline Mascara,2,417.51,835.02
ITEM_010353,ORD_005889,Home & Kitchen,Tefal Cookware,1,408.01,408.01
ITEM_010354,ORD_005890,Fashion,H&M T-Shirt,1,681.34,681.34
ITEM_010355,ORD_005890,Groceries,Almarai Milk,1,642.49,642.49
ITEM_010356,ORD_005890,Beauty,The Ordinary Set,1,308.69,308.69
ITEM_010357,ORD_005890,Home & Kitchen,Dyson Vacuum,2,293.98,587.96
ITEM_010358,ORD_005891,Home & Kitchen,KitchenAid Mixer,2,517.58,1035.16
ITEM_010359,ORD_005892,Fashion,Puma Sneakers,3,103.64,310.92
ITEM_010360,ORD_005892,Electronics,Apple Watch Series 8,2,223.41,446.82
ITEM_010361,ORD_005893,Electronics,PS5 Console,2,149.76,299.52
ITEM_010362,ORD_005894,Home & Kitchen,IKEA Sofa,3,20.61,61.83
ITEM_010363,ORD_005894,Fashion,Tommy Hilfiger Shirt,2,10.54,21.08
ITEM_010364,ORD_005894,Beauty,MAC Lipstick,2,11.77,23.54
ITEM_010365,ORD_005894,Groceries,Almarai Milk,2,7.86,15.72
ITEM_010366,ORD_005895,Fashion,Zara Dress,2,155.19,310.38
ITEM_010367,ORD_005895,Beauty,Garnier Face Wash,3,206.37,619.11
ITEM_010368,ORD_005896,Beauty,MAC Lipstick,1,765.65,765.65
ITEM_010369,ORD_005896,Home & Kitchen,Le Creuset Pot,2,168.48,336.96
ITEM_010370,ORD_005896,Electronics,Apple Watch Series 8,1,283.76,283.76
ITEM_010371,ORD_005897,Groceries,Organic Vegetables Box,3,43.3,129.9
ITEM_010372,ORD_005897,Electronics,iPad Air,1,186.44,186.44
ITEM_010373,ORD_005898,Beauty,Nivea Cream,3,115.04,345.12
ITEM_010374,ORD_005898,Electronics,Sony WH-1000XM5,1,585.66,585.66
ITEM_010375,ORD_005899,Electronics,Canon EOS Camera,2,190.13,380.26
ITEM_010376,ORD_005899,Fashion,Zara Dress,3,202.08,606.24
ITEM_010377,ORD_005900,Fashion,H&M T-Shirt,3,116.94,350.82
ITEM_010378,ORD_005900,Groceries,Organic Vegetables Box,3,54.54,163.62
ITEM_010379,ORD_005900,Beauty,L'Oreal Serum,2,209.01,418.02
ITEM_010380,ORD_005901,Fashion,Calvin Klein Watch,3,124.59,373.77
ITEM_010381,ORD_005902,Electronics,JBL Speaker,2,407.35,814.7
ITEM_010382,ORD_005902,Groceries,Lay's Chips,2,162.15,324.3
ITEM_010383,ORD_005902,Home & Kitchen,Tefal Cookware,2,139.78,279.56
ITEM_010384,ORD_005903,Fashion,Levi's Jeans,2,130.98,261.96
ITEM_010385,ORD_005903,Electronics,Apple Watch Series 8,3,50.93,152.79
ITEM_010386,ORD_005903,Home & Kitchen,Braun Blender,1,100.26,100.26
ITEM_010387,ORD_005903,Beauty,Dove Shampoo,3,34.26,102.78
ITEM_010388,ORD_005904,Groceries,Nutella Jar,3,58.8,176.4
ITEM_010389,ORD_005905,Groceries,Kellogg's Cereal,1,338.13,338.13
ITEM_010390,ORD_005905,Home & Kitchen,Bosch Dishwasher,3,157.06,471.18
ITEM_010391,ORD_005906,Groceries,Nescafe Coffee,1,331.44,331.44
ITEM_010392,ORD_005906,Home & Kitchen,Nespresso Machine,1,305.89,305.89
ITEM_010393,ORD_005906,Beauty,Gillette Razor,2,153.57,307.14
ITEM_010394,ORD_005907,Home & Kitchen,Le Creuset Pot,3,118.23,354.69
ITEM_010395,ORD_005907,Electronics,"LG 55"" OLED TV",2,265.78,531.56
ITEM_010396,ORD_005908,Electronics,JBL Speaker,3,257.99,773.97
ITEM_010397,ORD_005909,Groceries,Basmati Rice 5kg,1,690.15,690.15
ITEM_010398,ORD_005910,Home & Kitchen,IKEA Sofa,1,317.09,317.09
ITEM_010399,ORD_005910,Beauty,Gillette Razor,3,65.16,195.48
ITEM_010400,ORD_005910,Fashion,Levi's Jeans,3,79.55,238.65
ITEM_010401,ORD_005911,Groceries,Fresh Fruits Basket,3,54.99,164.97
ITEM_010402,ORD_005911,Fashion,Tommy Hilfiger Shirt,1,428.68,428.68
ITEM_010403,ORD_005912,Fashion,H&M T-Shirt,2,41.63,83.26
ITEM_010404,ORD_005912,Groceries,Basmati Rice 5kg,1,106.12,106.12
ITEM_010405,ORD_005912,Beauty,Neutrogena Sunscreen,1,84.47,84.47
ITEM_010406,ORD_005913,Beauty,Neutrogena Sunscreen,2,327.57,655.14
ITEM_010407,ORD_005914,Electronics,Samsung Galaxy S23,3,70.69,212.07
ITEM_010408,ORD_005914,Fashion,Adidas Hoodie,1,77.42,77.42
ITEM_010409,ORD_005914,Beauty,Olay Moisturizer,1,32.46,32.46
ITEM_010410,ORD_005914,Home & Kitchen,Nespresso Machine,2,46.93,93.86
ITEM_010411,ORD_005915,Groceries,Coca Cola Pack,1,202.68,202.68
ITEM_010412,ORD_005915,Fashion,Calvin Klein Watch,1,168.75,168.75
ITEM_010413,ORD_005915,Electronics,Canon EOS Camera,2,180.22,360.44
ITEM_010414,ORD_005916,Fashion,Ray-Ban Sunglasses,1,924.59,924.59
ITEM_010415,ORD_005917,Home & Kitchen,Dyson Vacuum,3,137.63,412.89
ITEM_010416,ORD_005918,Groceries,Barilla Pasta,1,318.35,318.35
ITEM_010417,ORD_005918,Home & Kitchen,KitchenAid Mixer,1,479.56,479.56
ITEM_010418,ORD_005919,Home & Kitchen,Dyson Vacuum,2,212.63,425.26
ITEM_010419,ORD_005919,Beauty,MAC Lipstick,3,206.33,618.99
ITEM_010420,ORD_005920,Home & Kitchen,Bosch Dishwasher,1,553.93,553.93
ITEM_010421,ORD_005921,Fashion,Mango Jacket,2,48.47,96.94
ITEM_010422,ORD_005921,Home & Kitchen,KitchenAid Mixer,1,204.16,204.16
ITEM_010423,ORD_005922,Home & Kitchen,Nespresso Machine,1,33.68,33.68
ITEM_010424,ORD_005922,Beauty,Olay Moisturizer,3,12.31,36.93
ITEM_010425,ORD_005922,Fashion,Mango Jacket,3,7.37,22.11
ITEM_010426,ORD_005922,Electronics,JBL Speaker,2,12.85,25.7
ITEM_010427,ORD_005923,Beauty,Neutrogena Sunscreen,2,643.85,1287.7
ITEM_010428,ORD_005924,Groceries,Organic Vegetables Box,3,274.97,824.91
ITEM_010429,ORD_005925,Home & Kitchen,KitchenAid Mixer,2,165.28,330.56
ITEM_010430,ORD_005926,Beauty,Gillette Razor,1,517.05,517.05
ITEM_010431,ORD_005926,Electronics,JBL Speaker,1,116.6,116.6
ITEM_010432,ORD_005926,Groceries,Fresh Fruits Basket,1,234.07,234.07
ITEM_010433,ORD_005927,Home & Kitchen,Philips Air Fryer,3,522.34,1567.02
ITEM_010434,ORD_005928,Home & Kitchen,Braun Blender,2,232.95,465.9
ITEM_010435,ORD_005928,Electronics,Dell XPS Laptop,1,201.65,201.65
ITEM_010436,ORD_005928,Beauty,Maybelline Mascara,2,65.22,130.44
ITEM_010437,ORD_005928,Groceries,Fresh Fruits Basket,2,90.27,180.54
ITEM_010438,ORD_005929,Beauty,Olay Moisturizer,2,320.42,640.84
ITEM_010439,ORD_005930,Home & Kitchen,Braun Blender,2,356.1,712.2
ITEM_010440,ORD_005931,Home & Kitchen,Bosch Dishwasher,2,120.75,241.5
ITEM_010441,ORD_005931,Electronics,Canon EOS Camera,1,336.61,336.61
ITEM_010442,ORD_005932,Home & Kitchen,Bosch Dishwasher,2,174.94,349.88
ITEM_010443,ORD_005933,Beauty,Gillette Razor,1,211.41,211.41
ITEM_010444,ORD_005933,Electronics,PS5 Console,2,273.35,546.7
ITEM_010445,ORD_005934,Beauty,Maybelline Mascara,1,62.14,62.14
ITEM_010446,ORD_005934,Home & Kitchen,IKEA Sofa,1,68.81,68.81
ITEM_010447,ORD_005934,Electronics,Apple Watch Series 8,2,48.84,97.68
ITEM_010448,ORD_005935,Beauty,MAC Lipstick,1,138.23,138.23
ITEM_010449,ORD_005935,Fashion,Calvin Klein Watch,2,81.14,162.28
ITEM_010450,ORD_005935,Home & Kitchen,Nespresso Machine,3,66.44,199.32
ITEM_010451,ORD_005936,Groceries,Almarai Milk,3,153.45,460.35
ITEM_010452,ORD_005936,Beauty,Dove Shampoo,3,165.43,496.29
ITEM_010453,ORD_005937,Electronics,Apple Watch Series 8,3,64.01,192.03
ITEM_010454,ORD_005937,Beauty,Neutrogena Sunscreen,2,64.78,129.56
ITEM_010455,ORD_005937,Fashion,Calvin Klein Watch,3,24.75,74.25
ITEM_010456,ORD_005937,Home & Kitchen,Tefal Cookware,1,109.76,109.76
ITEM_010457,ORD_005938,Home & Kitchen,Philips Air Fryer,1,354.33,354.33
ITEM_010458,ORD_005939,Electronics,"LG 55"" OLED TV",3,115.46,346.38
ITEM_010459,ORD_005939,Home & Kitchen,Nespresso Machine,3,192.48,577.44
ITEM_010460,ORD_005940,Electronics,PS5 Console,3,127.16,381.48
ITEM_010461,ORD_005941,Electronics,Canon EOS Camera,2,294.49,588.98
ITEM_010462,ORD_005942,Beauty,Garnier Face Wash,2,1084.44,2168.88
ITEM_010463,ORD_005943,Groceries,Basmati Rice 5kg,2,241.91,483.82
ITEM_010464,ORD_005943,Fashion,Calvin Klein Watch,2,122.3,244.6
ITEM_010465,ORD_005943,Home & Kitchen,Dyson Vacuum,1,230.46,230.46
ITEM_010466,ORD_005944,Electronics,JBL Speaker,3,121.25,363.75
ITEM_010467,ORD_005944,Groceries,Barilla Pasta,3,101.13,303.39
ITEM_010468,ORD_005945,Home & Kitchen,Tefal Cookware,1,211.35,211.35
ITEM_010469,ORD_005945,Beauty,Garnier Face Wash,3,56.86,170.58
ITEM_010470,ORD_005945,Groceries,Kellogg's Cereal,1,234.34,234.34
ITEM_010471,ORD_005945,Electronics,Dell XPS Laptop,2,89.92,179.84
ITEM_010472,ORD_005946,Groceries,Coca Cola Pack,3,92.45,277.35
ITEM_010473,ORD_005947,Electronics,JBL Speaker,2,50.02,100.04
ITEM_010474,ORD_005948,Beauty,Nivea Cream,2,140.1,280.2
ITEM_010475,ORD_005948,Fashion,Ray-Ban Sunglasses,1,615.95,615.95
ITEM_010476,ORD_005949,Electronics,iPad Air,2,110.88,221.76
ITEM_010477,ORD_005949,Fashion,Puma Sneakers,2,54.48,108.96
ITEM_010478,ORD_005949,Groceries,Lay's Chips,1,126.75,126.75
ITEM_010479,ORD_005950,Beauty,Olay Moisturizer,1,367.36,367.36
ITEM_010480,ORD_005951,Home & Kitchen,Nespresso Machine,3,253.78,761.34
ITEM_010481,ORD_005952,Home & Kitchen,Philips Air Fryer,3,142.73,428.19
ITEM_010482,ORD_005952,Groceries,Barilla Pasta,3,113.68,341.04
ITEM_010483,ORD_005953,Beauty,Gillette Razor,3,182.53,547.59
ITEM_010484,ORD_005954,Groceries,Coca Cola Pack,2,463.06,926.12
ITEM_010485,ORD_005955,Groceries,Nescafe Coffee,3,220.19,660.57
ITEM_010486,ORD_005956,Fashion,Tommy Hilfiger Shirt,1,414.62,414.62
ITEM_010487,ORD_005956,Beauty,Neutrogena Sunscreen,1,434.79,434.79
ITEM_010488,ORD_005957,Home & Kitchen,Samsung Fridge,2,187.17,374.34
ITEM_010489,ORD_005957,Groceries,Nescafe Coffee,3,73.21,219.63
ITEM_010490,ORD_005957,Fashion,Nike Air Max,2,85.84,171.68
ITEM_010491,ORD_005957,Beauty,Nivea Cream,3,50.59,151.77
ITEM_010492,ORD_005958,Electronics,Canon EOS Camera,1,70.11,70.11
ITEM_010493,ORD_005958,Fashion,Calvin Klein Watch,1,60.62,60.62
ITEM_010494,ORD_005959,Fashion,Mango Jacket,1,377.91,377.91
ITEM_010495,ORD_005960,Fashion,Tommy Hilfiger Shirt,2,186.51,373.02
ITEM_010496,ORD_005960,Home & Kitchen,Dyson Vacuum,2,175.78,351.56
ITEM_010497,ORD_005961,Groceries,Nutella Jar,2,15.7,31.4
ITEM_010498,ORD_005961,Fashion,Zara Dress,1,91.61,91.61
ITEM_010499,ORD_005962,Home & Kitchen,Tefal Cookware,2,429.49,858.98
ITEM_010500,ORD_005963,Home & Kitchen,Nespresso Machine,3,64.15,192.45
ITEM_010501,ORD_005963,Electronics,Canon EOS Camera,2,67.78,135.56
ITEM_010502,ORD_005963,Groceries,Barilla Pasta,2,77.39,154.78
ITEM_010503,ORD_005964,Groceries,Nescafe Coffee,3,66.11,198.33
ITEM_010504,ORD_005964,Home & Kitchen,Nespresso Machine,1,563.66,563.66
ITEM_010505,ORD_005965,Electronics,Dell XPS Laptop,3,43.86,131.58
ITEM_010506,ORD_005965,Home & Kitchen,Dyson Vacuum,3,73.47,220.41
ITEM_010507,ORD_005966,Home & Kitchen,KitchenAid Mixer,3,66.18,198.54
ITEM_010508,ORD_005966,Groceries,Almarai Milk,3,128.47,385.41
ITEM_010509,ORD_005967,Electronics,Apple Watch Series 8,1,938.29,938.29
ITEM_010510,ORD_005968,Fashion,Calvin Klein Watch,2,53.04,106.08
ITEM_010511,ORD_005968,Home & Kitchen,Braun Blender,3,28.84,86.52
ITEM_010512,ORD_005968,Beauty,The Ordinary Set,3,69.1,207.3
ITEM_010513,ORD_005969,Fashion,Ray-Ban Sunglasses,1,608.59,608.59
ITEM_010514,ORD_005970,Beauty,Maybelline Mascara,2,253.92,507.84
ITEM_010515,ORD_005970,Fashion,Mango Jacket,3,63.12,189.36
ITEM_010516,ORD_005970,Groceries,Organic Vegetables Box,2,39.8,79.6
ITEM_010517,ORD_005970,Electronics,Canon EOS Camera,1,118.12,118.12
ITEM_010518,ORD_005971,Home & Kitchen,Samsung Fridge,1,699.14,699.14
ITEM_010519,ORD_005972,Fashion,Adidas Hoodie,1,121.22,121.22
ITEM_010520,ORD_005973,Fashion,Adidas Hoodie,1,276.28,276.28
ITEM_010521,ORD_005973,Groceries,Lay's Chips,2,319.56,639.12
ITEM_010522,ORD_005974,Beauty,Gillette Razor,2,186.93,373.86
ITEM_010523,ORD_005974,Electronics,Samsung Galaxy S23,3,84.61,253.83
ITEM_010524,ORD_005974,Home & Kitchen,KitchenAid Mixer,3,66.8,200.4
ITEM_010525,ORD_005975,Groceries,Kellogg's Cereal,1,274.95,274.95
ITEM_010526,ORD_005975,Beauty,Dove Shampoo,3,84.65,253.95
ITEM_010527,ORD_005975,Electronics,Sony WH-1000XM5,1,196.54,196.54
ITEM_010528,ORD_005976,Fashion,Ray-Ban Sunglasses,3,87.61,262.83
ITEM_010529,ORD_005976,Home & Kitchen,Dyson Vacuum,3,145.14,435.42
ITEM_010530,ORD_005977,Fashion,Zara Dress,2,55.8,111.6
ITEM_010531,ORD_005977,Electronics,Dell XPS Laptop,2,115.98,231.96
ITEM_010532,ORD_005978,Groceries,Organic Vegetables Box,2,167.75,335.5
ITEM_010533,ORD_005979,Home & Kitchen,Braun Blender,3,95.26,285.78
ITEM_010534,ORD_005980,Fashion,Puma Sneakers,2,147.63,295.26
ITEM_010535,ORD_005981,Fashion,Ray-Ban Sunglasses,1,163.79,163.79
ITEM_010536,ORD_005981,Groceries,Coca Cola Pack,2,68.39,136.78
ITEM_010537,ORD_005982,Beauty,Gillette Razor,3,95.23,285.69
ITEM_010538,ORD_005983,Groceries,Almarai Milk,1,373.4,373.4
ITEM_010539,ORD_005984,Beauty,Garnier Face Wash,1,993.47,993.47
ITEM_010540,ORD_005985,Beauty,Gillette Razor,3,62.57,187.71
ITEM_010541,ORD_005985,Fashion,Puma Sneakers,1,485.72,485.72
ITEM_010542,ORD_005986,Beauty,The Ordinary Set,2,93.55,187.1
ITEM_010543,ORD_005986,Groceries,Almarai Milk,3,59.36,178.08
ITEM_010544,ORD_005986,Electronics,iPad Air,2,84.07,168.14
ITEM_010545,ORD_005987,Beauty,L'Oreal Serum,3,206.58,619.74
ITEM_010546,ORD_005988,Beauty,Dove Shampoo,2,298.2,596.4
ITEM_010547,ORD_005989,Home & Kitchen,IKEA Sofa,1,27.54,27.54
ITEM_010548,ORD_005989,Groceries,Basmati Rice 5kg,2,37.71,75.42
ITEM_010549,ORD_005990,Beauty,Nivea Cream,2,57.35,114.7
ITEM_010550,ORD_005990,Groceries,Coca Cola Pack,1,79.19,79.19
ITEM_010551,ORD_005990,Home & Kitchen,Braun Blender,1,87.89,87.89
ITEM_010552,ORD_005991,Groceries,Basmati Rice 5kg,3,122.49,367.47
ITEM_010553,ORD_005991,Electronics,PS5 Console,1,351.74,351.74
ITEM_010554,ORD_005992,Electronics,JBL Speaker,2,85.63,171.26
ITEM_010555,ORD_005992,Groceries,Coca Cola Pack,3,46.39,139.17
ITEM_010556,ORD_005993,Electronics,"LG 55"" OLED TV",2,349.63,699.26
ITEM_010557,ORD_005993,Beauty,Garnier Face Wash,3,200.1,600.3
ITEM_010558,ORD_005994,Electronics,Sony WH-1000XM5,1,888.95,888.95
ITEM_010559,ORD_005995,Fashion,Ray-Ban Sunglasses,2,341.89,683.78
ITEM_010560,ORD_005995,Beauty,MAC Lipstick,3,50.76,152.28
ITEM_010561,ORD_005995,Electronics,Canon EOS Camera,1,394.77,394.77
ITEM_010562,ORD_005996,Beauty,Neutrogena Sunscreen,2,596.14,1192.28
ITEM_010563,ORD_005997,Beauty,L'Oreal Serum,1,627.13,627.13
ITEM_010564,ORD_005998,Fashion,Tommy Hilfiger Shirt,2,107.44,214.88
ITEM_010565,ORD_005998,Beauty,MAC Lipstick,2,19.29,38.58
ITEM_010566,ORD_005998,Groceries,Lay's Chips,1,112.31,112.31
ITEM_010567,ORD_005999,Home & Kitchen,Philips Air Fryer,2,83.6,167.2
ITEM_010568,ORD_006000,Home & Kitchen,Braun Blender,1,51.2,51.2
ITEM_010569,ORD_006000,Beauty,Neutrogena Sunscreen,2,28.41,56.82
ITEM_010570,ORD_006000,Fashion,Zara Dress,2,19.25,38.5
ITEM_010571,ORD_006001,Beauty,The Ordinary Set,2,400.48,800.96
ITEM_010572,ORD_006001,Home & Kitchen,IKEA Sofa,2,410.72,821.44
ITEM_010573,ORD_006002,Groceries,Basmati Rice 5kg,1,2318.09,2318.09
ITEM_010574,ORD_006003,Beauty,Dove Shampoo,3,31.03,93.09
ITEM_010575,ORD_006003,Home & Kitchen,Nespresso Machine,2,44.03,88.06
ITEM_010576,ORD_006004,Fashion,Mango Jacket,3,206.91,620.73
ITEM_010577,ORD_006005,Groceries,Organic Vegetables Box,2,156.38,312.76
ITEM_010578,ORD_006005,Electronics,PS5 Console,2,157.92,315.84
ITEM_010579,ORD_006006,Fashion,Calvin Klein Watch,2,225.19,450.38
ITEM_010580,ORD_006007,Home & Kitchen,KitchenAid Mixer,1,439.62,439.62
ITEM_010581,ORD_006007,Electronics,Apple Watch Series 8,3,69.18,207.54
ITEM_010582,ORD_006007,Fashion,Tommy Hilfiger Shirt,1,271.58,271.58
ITEM_010583,ORD_006008,Beauty,The Ordinary Set,1,145.81,145.81
ITEM_010584,ORD_006008,Groceries,Kellogg's Cereal,3,45.95,137.85
ITEM_010585,ORD_006009,Fashion,Nike Air Max,3,83.21,249.63
ITEM_010586,ORD_006010,Home & Kitchen,KitchenAid Mixer,3,152.69,458.07
ITEM_010587,ORD_006011,Beauty,Nivea Cream,1,456.39,456.39
ITEM_010588,ORD_006011,Groceries,Coca Cola Pack,2,253.78,507.56
ITEM_010589,ORD_006012,Groceries,Nescafe Coffee,1,492.18,492.18
ITEM_010590,ORD_006013,Fashion,Puma Sneakers,3,72.37,217.11
ITEM_010591,ORD_006014,Electronics,Dell XPS Laptop,3,83.8,251.4
ITEM_010592,ORD_006014,Fashion,Ray-Ban Sunglasses,2,124.53,249.06
ITEM_010593,ORD_006015,Groceries,Fresh Fruits Basket,2,187.68,375.36
ITEM_010594,ORD_006016,Groceries,Coca Cola Pack,3,27.06,81.18
ITEM_010595,ORD_006016,Fashion,Levi's Jeans,3,17.53,52.59
ITEM_010596,ORD_006016,Electronics,Apple Watch Series 8,2,16.67,33.34
ITEM_010597,ORD_006016,Beauty,Nivea Cream,1,49.64,49.64
ITEM_010598,ORD_006017,Electronics,Samsung Galaxy S23,1,765.48,765.48
ITEM_010599,ORD_006018,Groceries,Basmati Rice 5kg,2,187.16,374.32
ITEM_010600,ORD_006018,Home & Kitchen,Bosch Dishwasher,3,178.36,535.08
ITEM_010601,ORD_006019,Electronics,JBL Speaker,3,287.52,862.56
ITEM_010602,ORD_006020,Electronics,Canon EOS Camera,1,1671.97,1671.97
ITEM_010603,ORD_006021,Electronics,Sony WH-1000XM5,1,148.3,148.3
ITEM_010604,ORD_006021,Groceries,Almarai Milk,3,60.24,180.72
ITEM_010605,ORD_006022,Beauty,L'Oreal Serum,2,364.96,729.92
ITEM_010606,ORD_006023,Electronics,PS5 Console,3,183.88,551.64
ITEM_010607,ORD_006023,Groceries,Kellogg's Cereal,2,180.74,361.48
ITEM_010608,ORD_006023,Fashion,H&M T-Shirt,1,286.42,286.42
ITEM_010609,ORD_006024,Groceries,Kellogg's Cereal,1,886.68,886.68
ITEM_010610,ORD_006024,Beauty,Nivea Cream,1,512.27,512.27
ITEM_010611,ORD_006024,Home & Kitchen,Bosch Dishwasher,3,131.93,395.79
ITEM_010612,ORD_006024,Electronics,"LG 55"" OLED TV",3,174.56,523.68
ITEM_010613,ORD_006025,Electronics,Samsung Galaxy S23,3,231.98,695.94
ITEM_010614,ORD_006026,Fashion,H&M T-Shirt,2,87.0,174.0
ITEM_010615,ORD_006026,Beauty,Neutrogena Sunscreen,2,203.28,406.56
ITEM_010616,ORD_006027,Beauty,Dove Shampoo,1,220.39,220.39
ITEM_010617,ORD_006027,Fashion,Adidas Hoodie,3,107.76,323.28
ITEM_010618,ORD_006028,Home & Kitchen,Braun Blender,3,49.47,148.41
ITEM_010619,ORD_006028,Beauty,Garnier Face Wash,2,204.12,408.24
ITEM_010620,ORD_006029,Electronics,"LG 55"" OLED TV",2,1074.44,2148.88
ITEM_010621,ORD_006030,Beauty,Dove Shampoo,3,28.16,84.48
ITEM_010622,ORD_006030,Home & Kitchen,Bosch Dishwasher,2,27.97,55.94
ITEM_010623,ORD_006030,Groceries,Barilla Pasta,2,8.73,17.46
ITEM_010624,ORD_006030,Electronics,iPhone 14 Pro,2,18.55,37.1
ITEM_010625,ORD_006031,Groceries,Almarai Milk,2,215.21,430.42
ITEM_010626,ORD_006032,Groceries,Organic Vegetables Box,3,89.06,267.18
ITEM_010627,ORD_006032,Fashion,Tommy Hilfiger Shirt,1,101.31,101.31
ITEM_010628,ORD_006032,Beauty,Nivea Cream,3,31.03,93.09
ITEM_010629,ORD_006033,Beauty,Neutrogena Sunscreen,3,69.25,207.75
ITEM_010630,ORD_006034,Fashion,Puma Sneakers,3,156.89,470.67
ITEM_010631,ORD_006034,Groceries,Barilla Pasta,1,340.35,340.35
ITEM_010632,ORD_006035,Electronics,iPhone 14 Pro,1,275.21,275.21
ITEM_010633,ORD_006035,Beauty,Olay Moisturizer,3,71.16,213.48
